hanzi,tl,poj,frequency,is_variant,kautian,taigitv,itaigi,sitbut,taihoa,taijit,kungge,stti,khpoo
牛乳,gû-lin,gû-lin,50,True,False,False,False,True,False,False,False,False,False
焄,kûn,kûn,50,True,True,False,False,False,True,True,False,False,False
濛,bâng,bâng,50,True,True,False,False,False,False,False,False,False,False
淀,tǐnn,tǐnn,50,True,True,False,False,False,False,False,False,False,False
浮,phu̍h,phu̍h,50,True,True,False,False,False,False,False,False,False,False
注,tsuh,chuh,50,True,True,False,False,False,False,True,False,False,False
要,boh,boh,50,True,True,False,False,False,False,False,False,False,False
要,berh,berh,50,True,True,False,False,False,False,False,False,False,False
歲,tsè,chè,50,True,True,False,False,False,False,True,False,False,False
踿,tshio̍k,chhio̍k,50,True,True,False,False,False,False,False,False,False,False
閑,irînn,îriⁿ,50,True,False,False,False,False,False,False,False,False,True
𤁢,tsuat,choat,50,True,True,False,False,False,False,False,False,False,False
𤁢,tsuah,choah,50,True,True,False,False,False,False,False,False,False,False
𣩈,tser,cher,50,True,True,False,False,False,False,False,False,False,False
𣍐輸,buē-su,bōe-su,50,True,True,False,False,False,False,False,False,False,False
𣍐赴,buē-hù,bōe-hù,50,True,True,False,False,False,False,False,False,False,False
高,kuâinn,koâiⁿ,50,True,True,False,False,False,False,True,False,False,False
閑,âinn,âiⁿ,50,True,True,False,False,False,False,False,False,False,False
閑,uînn,ûiⁿ,50,True,False,False,False,False,False,False,False,False,True
鑽,nuì,nùi,50,True,True,False,False,False,False,False,False,False,False
轍,tsua̍h,choa̍h,50,True,True,False,False,False,False,False,False,False,False
鈂,tìm,tìm,50,True,True,False,False,False,False,False,False,False,False
過,kua,koa,50,True,True,False,False,False,False,False,False,False,False
這,tsiô,chiô,50,True,True,False,False,False,False,False,False,False,False
這,tsiâ,chiâ,50,True,True,False,False,False,False,False,False,False,False
迮,tsip,chip,50,True,True,False,False,False,False,False,False,False,False
迮,jip,jip,50,True,True,False,False,False,False,False,False,False,False
迮,giok,giok,50,True,True,False,False,False,False,False,False,False,False
返,tuínn,tuínn,50,True,True,False,False,False,False,False,False,False,False
泡,phok,phok,50,True,True,False,False,False,False,False,False,False,False
呫,tsam,cham,50,True,True,False,False,False,False,False,False,False,False
櫓,lōo,lō͘,50,True,True,False,False,False,False,False,False,False,False
卜,berh,berh,50,True,True,False,False,False,False,False,False,False,False
嘗,tam,tam,50,True,True,False,False,False,False,True,False,False,False
嗡,onn,oⁿ,50,True,True,False,False,False,False,False,False,False,False
唅,kânn,kâⁿ,50,True,True,False,False,False,False,False,False,False,False
哎,haih,haih,50,True,True,False,False,False,False,False,False,False,False
哈,hap,hap,50,True,True,False,False,False,False,True,False,False,False
叼,tá,tá,50,True,True,False,False,False,False,False,False,False,False
叼,tah,tah,50,True,True,False,False,False,False,False,False,False,False
卜,boh,boh,50,True,True,False,False,False,False,False,False,False,False
刪,sng,sng,50,True,True,False,False,False,False,False,False,False,False
囓,gè,gè,50,True,True,False,False,False,False,False,False,False,False
刪,sing,seng,50,True,True,False,False,False,False,False,False,False,False
僎,tshuân,chhoân,50,True,True,False,False,False,True,False,False,False,False
仟,tshuinn,chhuiⁿ,50,True,False,False,False,False,False,False,False,False,True
仟,tshirinn,chhiriⁿ,50,True,False,False,False,False,False,False,False,False,True
仟,tshainn,chhaiⁿ,50,True,False,False,False,False,False,False,False,False,True
䫀,kún,kún,50,True,True,False,False,False,False,False,False,False,False
㧾,hut,hut,50,True,True,False,False,False,False,False,False,False,False
梘,kíng,kíng,50,True,True,False,False,False,False,False,False,False,False
噆,tsam,cham,50,True,True,False,False,False,False,False,False,False,False
乳,lin,lin,50,True,True,False,False,False,False,False,False,False,False
囓,khuè,khòe,50,True,True,False,False,False,False,False,False,False,False
揉,lê,lê,50,True,True,False,False,False,False,False,False,False,False
囓,khè,khè,50,True,True,False,False,False,False,False,False,False,False
敷,tshir,chhir,50,True,True,False,False,False,False,False,False,False,False
攙,tsham,chham,50,True,True,False,False,False,False,False,False,False,False
撼,hián,hián,50,True,True,False,False,False,False,True,False,False,False
撕,liah,liah,50,True,True,False,False,False,False,False,False,False,False
摼,khian,khian,50,True,True,False,False,False,False,False,False,False,False
搭,tá,tá,50,True,True,False,False,False,False,False,False,False,False
揪,tshiû,chhiû,50,True,True,False,False,False,True,True,False,False,False
敁,tìm,tìm,50,True,True,False,False,False,False,False,False,False,False
揉,juê,jôe,50,True,True,False,False,False,True,False,False,False,False
密,bā,bā,50,True,True,False,False,False,False,True,False,False,False
坮,tâi,tâi,50,True,True,False,False,False,False,False,False,False,False
拫,ân,ân,50,True,True,False,False,False,False,False,False,False,False
媵,thīn,thīn,50,True,True,False,False,False,True,False,False,False,False
枯,kua,koa,50,True,True,False,False,False,False,True,False,False,False
峘,kuâinn,koâiⁿ,50,True,True,False,False,False,False,False,False,False,False
弈,ī,ī,50,True,True,False,False,False,False,False,False,False,False
抁,ńg,ńg,50,True,True,False,False,False,False,True,False,False,False
矺紙,teh-tsuá,teh-chóa,25,True,False,False,False,False,True,False,False,False,False
砂岩,sua-giâm,soa-giâm,25,True,False,False,False,False,False,False,False,True,False
砂埔,sua-poo,soa-po͘,25,True,True,False,False,False,False,True,False,False,False
砂地,sua-tuē,soa-tōe,25,True,False,False,False,False,False,True,False,False,False
砂土,sua-thôo,soa-thô͘,25,True,False,False,False,False,True,True,False,False,False
矽砂,si̍k-sua,se̍k-soa,25,True,False,True,False,False,False,False,False,False,False
矺驚,teh-kiann,teh-kiaⁿ,25,True,False,False,False,False,True,False,False,False,False
矺重,teh-tāng,teh-tāng,25,True,False,False,False,False,True,False,False,False,False
矺痰,teh-thâm,teh-thâm,25,True,False,False,False,False,True,False,False,False,False
矺嗽,teh-sàu,teh-sàu,25,True,False,False,False,False,True,False,False,False,False
矺火,teh-hué,teh-hóe,25,True,False,False,False,False,True,False,False,False,False
矺注,teh-tù,teh-tù,25,True,False,False,False,False,True,False,False,False,False
矸轆,kan-lo̍k,kan-lo̍k,25,True,True,False,False,False,True,False,False,False,False
矺枝,teh-ki,teh-ki,25,True,False,False,False,False,True,False,False,False,False
矺年,teh-nî,teh-nî,25,True,False,False,False,False,True,False,False,False,False
矺寶,teh-pó,teh-pó,25,True,False,False,False,False,True,False,False,False,False
砂岩,sua-gâm,soa-gâm,25,True,False,False,False,False,False,False,False,True,False
矺死,teh-sí,teh-sí,25,True,False,False,False,False,True,False,False,False,False
砂砂,sua-sua,soa-soa,25,True,False,False,False,False,False,True,False,False,False
砂布,sua-pòo,soa-pò͘,25,True,False,False,False,False,False,True,False,False,False
砂篩,sua-thai,soa-thai,25,True,False,False,False,False,False,True,False,False,False
研布,gíng-pòo,gíng-pò͘,25,True,False,False,False,False,False,True,False,False,False
石鮔,tsio̍h-kī,chio̍h-kī,25,True,True,False,False,False,False,False,False,False,False
砂鵻,sua-tsui,soa-chui,25,True,False,False,False,False,True,False,False,False,False
砂金,sua-kim,soa-kim,25,True,False,False,False,False,False,True,False,False,False
砂耙,sua-pê,soa-pê,25,True,False,False,False,False,False,True,False,False,False
砂紙,sua-tsuá,soa-chóa,25,True,False,False,False,False,False,True,True,False,False
砂粒,sua-lia̍p,soa-lia̍p,25,True,False,False,False,False,True,False,False,False,False
砂磨,sua-bô,soa-bô,25,True,False,False,False,False,False,True,False,False,False
砂挑,sua-thio,soa-thio,25,True,True,False,False,False,False,False,False,False,False
砂碖,sua-lún,soa-lún,25,True,False,False,False,False,False,False,True,False,False
砂石,sua-tsioh,soa-chioh,25,True,False,False,False,False,False,True,False,False,False
砂眼,sua-gán,soa-gán,25,True,False,False,False,False,True,False,False,False,False
砂目,sua-ba̍k,soa-ba̍k,25,True,False,False,False,False,True,False,False,False,False
砂漏,sua-lāu,soa-lāu,25,True,False,False,False,False,True,False,False,False,False
砂母,sua-bó,soa-bó,25,True,False,False,False,False,True,False,False,False,False
砂梨,sua-lâi,soa-lâi,25,True,False,False,False,False,False,True,False,False,False
石鮔,tsio̍h-kū,chio̍h-kū,25,True,True,False,False,False,False,False,False,False,False
睨精,gê-siâu,gê-siâu,25,True,False,False,False,False,False,True,False,False,False
石螺,tsio̍h-lê,chio̍h-lê,25,True,False,False,False,False,False,True,False,False,False
相迦,sann-khia,saⁿ-khia,25,True,False,False,False,False,False,True,False,False,False
眾儂,tsìng-lâng,chèng-lâng,25,True,True,False,False,False,False,False,False,False,False
眩暈,hîn-hūn,hîn-hūn,25,True,False,False,False,False,False,True,False,False,False
看外,khuànn-guā,khòaⁿ-gōa,25,True,False,False,False,False,True,False,False,False,False
看傖,khuànn-sông,khòaⁿ-sông,25,True,False,False,False,False,True,False,False,False,False
省賬,síng-siàu,síng-siàu,25,True,False,False,False,False,False,True,False,False,False
省分,síng-hūn,síng-hūn,25,True,False,False,False,False,False,True,False,False,False
盹眗,tuh-ku,tuh-ku,25,True,True,False,False,False,False,False,False,False,False
相親,sio-tsim,sio-chim,25,True,True,False,False,False,False,False,False,False,False
石蝀,tsio̍h-kàng,chio̍h-kàng,25,True,True,False,False,False,True,True,False,False,False
相衝,sio-tsing,sio-cheng,25,True,True,False,False,False,False,False,False,False,False
相衝,sio-tshiong,sio-chhiong,25,True,False,False,False,False,True,False,False,False,False
相虎,siùnn-hóo,siùⁿ-hó͘,25,True,False,False,False,False,False,True,False,False,False
相續,sann-suà,saⁿ-sòa,25,True,False,False,False,False,False,True,False,False,False
相爭,sio-tsing,sio-cheng,25,True,True,False,False,False,False,False,False,False,False
相沓,sio-tha̍h,sio-tha̍h,25,True,True,False,False,False,False,False,False,False,False
相旆,sio-phua̍h,sio-phoa̍h,25,True,True,False,False,False,False,False,False,False,False
睏罩,khùn-tàu,khùn-tàu,25,True,True,False,False,False,False,True,False,False,False
破嘴,phuà-tshuì,phòa-chhùi,25,True,False,False,False,False,True,True,False,False,False
睨膦,gê-lān,gê-lān,25,True,False,False,False,False,True,False,False,False,False
睨膦,gē-lān,gē-lān,25,True,False,False,False,False,True,False,False,False,False
石虎,tsio̍h-hóo,chio̍h-hó͘,25,True,False,False,True,False,True,True,False,False,False
石腳,tsio̍h-kha,chio̍h-kha,25,True,False,False,False,False,False,True,False,False,False
石礁,tsio̍h-ta,chio̍h-ta,25,True,False,False,True,False,False,False,False,False,False
石板,tsio̍h-pang,chio̍h-pang,25,True,True,False,False,False,False,False,False,False,False
石庭,tsio̍h-tiânn,chio̍h-tiâⁿ,25,True,False,False,False,False,False,True,False,False,False
石孔,tsio̍h-khang,chio̍h-khang,25,True,False,False,False,False,False,True,False,False,False
石乳,tsio̍h-ling,chio̍h-leng,25,True,False,False,False,False,False,True,False,False,False
矮儂,é-lâng,é-lâng,25,True,True,False,False,False,False,False,False,False,False
矮儂,ué-lâng,óe-lâng,25,True,True,False,False,False,False,False,False,False,False
知痛,tsai-thiànn,chai-thiàⁿ,25,True,False,False,False,False,False,True,False,False,False
知母,ti-bú,ti-bú,25,True,False,False,False,False,False,True,False,False,False
知卻,tsai-khioh,chai-khioh,25,True,False,False,False,False,True,False,False,False,False
知事,tsai-tāi,chai-tāi,25,True,False,False,False,False,False,True,False,False,False
知事,ti-tāi,ti-tāi,25,True,False,False,False,False,False,True,False,False,False
瞬目,nih-ba̍k,nih-ba̍k,25,True,True,False,False,False,False,True,False,False,False
研灰,gíng-hu,gíng-hu,25,True,False,False,False,False,True,False,False,False,False
碳素,thuànn-sòo,thòaⁿ-sò͘,25,True,False,False,False,False,True,False,False,False,False
破孔,phuà-khang,phòa-khang,25,True,True,False,False,False,False,True,False,False,False
祖茨,tsóo-tshù,chó͘-chhù,25,True,True,False,False,False,False,False,False,False,False
私合,su-kah,su-kah,25,True,False,False,False,False,True,False,False,False,False
禽胸,khim-hing,khim-heng,25,True,True,False,False,False,False,False,False,False,False
福分,hok-hūn,hok-hūn,25,True,False,False,False,False,False,True,False,False,False
禁腳,kìm-kha,kìm-kha,25,True,False,False,False,False,True,True,False,False,False
禁嘴,kìm-tshuì,kìm-chhùi,25,True,True,False,False,False,True,True,False,False,False
禁喟,kìm-khuì,kìm-khùi,25,True,True,False,False,False,False,False,False,False,False
神虎,sîn-hóo,sîn-hó͘,25,True,False,False,False,False,False,True,False,False,False
祖母,tsóo-bú,chó͘-bú,25,True,False,False,False,False,False,True,False,False,False
私腳,sai-kha,sai-kha,25,True,False,False,False,False,True,False,False,False,False
祕魯,pì-lóo,pì-ló͘,25,True,False,False,True,False,False,False,False,False,False
社腳,siā-kha,siā-kha,25,True,False,False,False,False,True,False,False,False,False
礦砂,khòng-sua,khòng-soa,25,True,False,False,False,False,True,False,False,False,False
礦孔,khòng-khang,khòng-khang,25,True,False,False,False,False,False,True,False,False,False
礁鬆,ta-sang,ta-sang,25,True,True,False,False,False,False,False,False,False,False
礁蔫,ta-lian,ta-lian,25,True,True,False,False,False,False,False,False,False,False
礁石,ta-tsio̍h,ta-chio̍h,25,True,False,False,False,False,True,False,False,False,False
