tl,hanzi,frequency,poj
kiann-tshuah,驚掣,25,kiaⁿ-chhoah
kiann-kiann,驚驚,25,kiaⁿ-kiaⁿ
ia̍h-thâu,驛頭,25,ia̍h-thâu
kut-tshì,骨刺,25,kut-chhì
kut-puânn,骨盤,25,kut-pôaⁿ
kut-hâi,骨骸,25,kut-hâi
kái-pinn,骱邊,25,kái-piⁿ
thé-sut,體恤,25,thé-sut
thé-jīn,體認,25,thé-jīn
ko-khám,高坎,25,ko-khám
ko-kiā,高崎,25,ko-kiā
ko-bîng,高明,25,ko-bêng
ko-kun,高根,25,ko-kun
ko-tíng,高等,25,ko-téng
khun-mn̂g,髡毛,25,khun-mn̂g
khun-moo,髡毛,25,khun-mo͘
khun-huat,髡髮,25,khun-hoat
huat-tsing,髮僧,25,hoat-cheng
sang-piánn,鬆餅,25,sang-piáⁿ
hôo-tshiu,鬍鬚,25,hô͘-chhiu
tàu-tôo,鬥圖,25,tàu-tô͘
tiàu-tah,鬥搭,25,tiàu-tah
tàu-tah,鬥搭,25,tàu-tah
ut-káu,鬱口,25,ut-káu
ut-tsu̍t,鬱悴,25,ut-chu̍t
ut-khiau,鬱曲,25,ut-khiau
ut-tiâu,鬱牢,25,ut-tiâu
kuí-tshuì,鬼喙,25,kúi-chhùi
kuí-tshe,鬼差,25,kúi-chhe
kuí-gue̍h,鬼月,25,kúi-goe̍h
kuí-phìnn,鬼片,25,kúi-phìⁿ
kuí-ông,鬼王,25,kúi-ông
mǹg-sngh,魍魎,25,mǹg-sngh
mǹg-sǹg,魍魎,25,mǹg-sǹg
guī-hong,魏風,25,gūi-hong
lî-mūi,魑魅,25,lî-mūi
môo-lú,魔女,25,mô͘-lú
môo-ông,魔王,25,mô͘-ông
môo-kiànn,魔鏡,25,mô͘-kiàⁿ
môo-kuí,魔鬼,25,mô͘-kúi
hî-niá,魚嶺,25,hî-niá
hî-ia̍t,魚擛,25,hî-ia̍t
hî-kue̍h,魚橛,25,hî-koe̍h
hî-káu,魚狗,25,hî-káu
hî-kué,魚粿,25,hî-kóe
hî-tsìnn,魚糋,25,hî-chìⁿ
hû-póo,魚脯,25,hû-pó͘
hî-lám,魚腩,25,hî-lám
hû-lám,魚腩,25,hû-lám
hî-kak,魚角,25,hî-kak
lóo-sian,魯仙,25,ló͘-sian
lóo-tsuâ,魯蛇,25,ló͘-chôa
lóo-sô,魯趖,25,ló͘-sô
lóo-kha,魯跤,25,ló͘-kha
koo-tai,鮕鮘,25,ko͘-tai
lí-siânn,鯉城,25,lí-siâⁿ
tshun-hî,鰆魚,25,chhun-hî
thuah-se,鰨紗,25,thoah-se
pih-kang,鱉公,25,pih-kang
pih-bú,鱉母,25,pih-bú
hāu-sia̍h,鱟杓,25,hāu-sia̍h
hǎu-hǐa,鱟桸,25,hǎu-hiǎ
hāu-liú,鱟鈕,25,hāu-liú
lē-hî,鱧魚,25,lē-hî
go̍k-bé,鱷馬,25,go̍k-bé
kho̍k-hî,鱷魚,25,kho̍k-hî
kho̍k-hû,鱷魚,25,kho̍k-hû
tsiáu-kak,鳥鵤,25,chiáu-kak
hōng-gán,鳳眼,25,hōng-gán
hōng-lê,鳳螺,25,hōng-lê
hōng-bîng,鳳鳴,25,hōng-bêng
koo-n̂g,鴣黃,25,ko͘-n̂g
ah-kha,鴨跤,25,ah-kha
ah-hîng,鴨雄,25,ah-hêng
ah-pà,鴨霸,25,ah-pà
ah-kak,鴨鵤,25,ah-kak
ka-līng,鵁鴒,25,ka-lēng
ka-lǐng,鵁鴒,25,ka-lěng
giâ-nn̄g,鵝卵,25,giâ-nn̄g
gô-nn̄g,鵝卵,25,gô-nn̄g
giâ-bah,鵝肉,25,giâ-bah
gô-bah,鵝肉,25,gô-bah
an-thûn,鵪鶉,25,an-thûn
lāi-hio̍h,鶆鴞,25,lāi-hio̍h
ho̍h-hn̂g,鶴園,25,ho̍h-hn̂g
ing-bú,鸚鵡,25,eng-bú
lo̍k-siânn,鹿城,25,lo̍k-siâⁿ
lo̍k-liâu,鹿寮,25,lo̍k-liâu
lo̍k-buán,鹿滿,25,lo̍k-boán
lo̍k-kíng,鹿頸,25,lo̍k-kéng
bî-lo̍k,麋鹿,25,bî-lo̍k
lē-tsúi,麗水,25,lē-chúi
be̍h-tshân,麥田,25,be̍h-chhân
pháng-gia̍p,麭業,25,pháng-gia̍p
pháng-kiû,麭球,25,pháng-kiû
pháng-kauh,麭𩛩,25,pháng-kauh
mī-tshè,麵粞,25,mī-chhè
mī-kué,麵粿,25,mī-kóe
mī-ké,麵粿,25,mī-ké
mī-kér,麵粿,25,mī-kér
mī-i,麵衣,25,mī-i
mī-sann,麵衫,25,mī-saⁿ
mī-thi,麵麶,25,mī-thi
má-tsih,麻吉,25,má-chih
muâ-kôo,麻糊,25,môa-kô͘
bâ-lua̍h,麻辣,25,bâ-loa̍h
hông-giâm,黃岩,25,hông-giâm
n̂g-tè,黃帝,25,n̂g-tè
n̂g-tsia̍p,黃捷,25,n̂g-chia̍p
n̂g-thán,黃疸,25,n̂g-thán
n̂g-si,黃絲,25,n̂g-si
uînn-si,黃絲,25,ûiⁿ-si
n̂g-sng,黃酸,25,n̂g-sng
hông-lê,黃鸝,25,hông-lê
n̂g-tiám,黃點,25,n̂g-tiám
liâm-ka,黏膠,25,liâm-ka
liâm-tāu,黏豆,25,liâm-tāu
hik-tōng,黑洞,25,hek-tōng
hik-pi̍k,黑白,25,hek-pe̍k
oo-lián,黑輪,25,o͘-lián
bi̍k-ai,默哀,25,be̍k-ai
thuh-bûn,黜文,25,thuh-bûn
thuh-kiû,黜球,25,thuh-kiû
thuh-tshàu,黜臭,25,thuh-chhàu
thuh-ô,黜蚵,25,thuh-ô
tiám-tuh,點拄,25,tiám-tuh
tiám-phuat,點撇,25,tiám-phoat
tiám-lù,點攄,25,tiám-lù
tóng-ú,黨羽,25,tóng-ú
ba̋i-khín,黴菌,25,băi-khín
tiánn-tshíng,鼎筅,25,tiáⁿ-chhéng
kóo-tîng,鼓亭,25,kó͘-têng
kóo-san,鼓山,25,kó͘-san
kóo-suann,鼓山,25,kó͘-soaⁿ
kóo-lâu,鼓樓,25,kó͘-lâu
kóo-tshiûnn,鼓牆,25,kó͘-chhiûⁿ
kóo-hong,鼓風,25,kó͘-hong
phīnn-khian,鼻圈,25,phīⁿ-khian
phīnn-tsiam,鼻尖,25,phīⁿ-chiam
phīnn-tī,鼻痔,25,phīⁿ-tī
phīnn-khiàu,鼻竅,25,phīⁿ-khiàu
phīnn-ko,鼻膏,25,phīⁿ-ko
phī-sô,鼻趖,25,phī-sô
phīnn-sô,鼻趖,25,phīⁿ-sô
phīnn-kut,鼻骨,25,phīⁿ-kut
tsê-kok,齊國,25,chê-kok
tsê-hong,齊風,25,chê-hong
khí-king,齒弓,25,khí-keng
khí-puânn,齒盤,25,khí-pôaⁿ
khí-tsio̍h,齒石,25,khí-chio̍h
khí-kóng,齒管,25,khí-kóng
khí-sùann,齒線,25,khí-sòaⁿ
giàng-gê,齴牙,25,giàng-gê
liông-bûn,龍文,25,liông-bûn
liông-tsuân,龍泉,25,liông-choân
liông-hái,龍海,25,liông-hái
liông-iû,龍游,25,liông-iû
liông-uan,龍灣,25,liông-oan
liông-phuân,龍磐,25,liông-phoân
liông-be̍h,龍脈,25,liông-be̍h
ku-piah,龜壁,25,ku-piah
ku-kun,龜根,25,ku-kun
ku-sîn,龜神,25,ku-sîn
ku-kué,龜粿,25,ku-kóe
ku-ké,龜粿,25,ku-ké
ku-kér,龜粿,25,ku-kér
ku-tsuâ,龜蛇,25,ku-chôa
ku-sîn,龜蠅,25,ku-sîn
ku-kòo,龜顧,25,ku-kò͘
hân-kiû,球,25,hân-kiû
tīng-phànn,𠕇冇,25,tēng-phàⁿ
tīng-kó,𠕇果,25,tēng-kó
tīng-khak,𠕇殼,25,tēng-khak
tīng-tauh,𠕇篤,25,tēng-tauh
tēng-thé,𠕇體,25,tēng-thé
liô-hue,𠞭花,25,liô-hoe
gâu-lâng,𠢕人,25,gâu-lâng
gâu-tsá,𠢕早,25,gâu-chá
gâu-po,𠢕褒,25,gâu-po
gâu-khai,𠢕開,25,gâu-khai
kán-á,𡢃仔,25,kán-á
kán-pi,𡢃婢,25,kán-pi
kán-pī,𡢃婢,25,kán-pī
lān-pha,𡳞脬,25,lān-pha
lān-muā,𡳞蔓,25,lān-mōa
lān-tsiáu,𡳞鳥,25,lān-chiáu
mooh-piah,𢯾壁,25,mo͘h-piah
mooh-mooh,𢯾𢯾,25,mo͘h-mo͘h
tshuā-pháinn,𤆬歹,25,chhōa-pháiⁿ
tshuā-pan,𤆬班,25,chhōa-pan
kheh-tuī,𤲍兌,25,kheh-tūi
khueh-tuī,𤲍兌,25,khoeh-tūi
kheh-tse̍h,𤲍截,25,kheh-che̍h
khueh-tsue̍h,𤲍截,25,khoeh-choe̍h
siān-neh,𤺪呢,25,siān-neh
phín-á,𥰔仔,25,phín-á
kauh-kuānn,𩛩汗,25,kauh-kōaⁿ
kauh-bông,𩛩雺,25,kauh-bông
tshio-ko,𪁎膏,25,chhio-ko
tshio-tiô,𪁎趒,25,chhio-tiô
tshio-tîo,𪁎趒,25,chhio-tiô
thun-un,𪎶縕,25,thun-un
huê-nn̄g,𫝻卵,25,hôe-nn̄g
peh-kiā,𬦰崎,25,peh-kiā
ap-lóo,,25,ap-ló͘
bak-kuh,,25,bak-kuh
bat-tah,,25,bat-tah
ba̋i-khín,,25,băi-khín
bian-jín,,25,bian-jín
biat-tooh,,25,biat-to͘h
bàn-bà,,25,bàn-bà
bàng-gà,,25,bàng-gà
bàng-kah,,25,bàng-kah
bá-luh,,25,bá-luh
bá-suh,,25,bá-suh
bá-tah,,25,bá-tah
bá-á,,25,bá-á
bái-bāi,,25,bái-bāi
bán-bah,,25,bán-bah
báng-gà,,25,báng-gà
bì-lù,,25,bì-lù
bí-sooh,,25,bí-so͘h
bòo-lù,,25,bò͘-lù
bòo-tòo,,25,bò͘-tò͘
bú-iânn,,25,bú-iâⁿ
giat-láu,,25,giat-láu
gioh-toh,,25,gioh-toh
gàn-tshut,,25,gàn-chhut
gá-lah,,25,gá-lah
gá-suh,,25,gá-suh
gì-tà,,25,gì-tà
gōo-bōo,,25,gō͘-bō͘
ha̋ng-góo,,25,hăng-gó͘
hiā-sian,,25,hiā-sian
hài-iah,,25,hài-iah
hài-ià,,25,hài-ià
há-muh,,25,há-muh
há-puh,,25,há-puh
há-ti,,25,há-ti
hì-tah,,25,hì-tah
hú-looh,,25,hú-lo͘h
hē-giô,,25,hē-giô
ia̋n-jín,,25,iăn-jín
iá-mih,,25,iá-mih
ió-bih,,25,ió-bih
ióo-kah,,25,ió͘-kah
iú-lih,,25,iú-lih
iő-káng,,25,iŏ-káng
jiah-khuh,,25,jiah-khuh
jiak-kuh,,25,jiak-kuh
jiàn-bà,,25,jiàn-bà
jiá-kuh,,25,jiá-kuh
jió-toh,,25,jió-toh
ji̋n-jín,,25,jĭn-jín
kap-kài,,25,kap-kài
kha-báng,,25,kha-báng
kha-tián,,25,kha-tián
kha̋n-jióo,,25,khăn-jió͘
kha̋ng-páng,,25,khăng-páng
khit-teh,,25,khit-teh
khiu-niú,,25,khiu-niú
khiā-háng,,25,khiā-háng
khiű-ián,,25,khiŭ-ián
khiű-khé,,25,khiŭ-khé
khok-puh,,25,khok-puh
khu-sióng,,25,khu-sióng
khut-sè,,25,khut-sè
khà-suh,,25,khà-suh
khà-sàng,,25,khà-sàng
khà-tsiàng,,25,khà-chiàng
khà-tòo,,25,khà-tò͘
khá-phooh,,25,khá-pho͘h
khè-sù,,25,khè-sù
khé-lih,,25,khé-lih
khé-sih,,25,khé-sih
khí-looh,,25,khí-lo͘h
khí-puânn,,25,khí-pôaⁿ
khí-pòo,,25,khí-pò͘
khòng-buh,,25,khòng-buh
khòo-lah,,25,khò͘-lah
khòo-tah,,25,khò͘-tah
khòo-tòo,,25,khò͘-tò͘
khóo-khooh,,25,khó͘-kho͘h
kián-muh,,25,kián-muh
kīnn-kuāinn,,25,kīⁿ-koāiⁿ
kōng-kiauh,,25,kōng-kiauh
lat-tè,,25,lat-tè
le-bóng,,25,le-bóng
li-kōo,,25,li-kō͘
lia̋n-táng,,25,liăn-táng
li̋n-jín,,25,lĭn-jín
li̋n-tsín,,25,lĭn-chín
lop-lop,,25,lop-lop
lài-tah,,25,lài-tah
làng-káng,,25,làng-káng
làu-tshe̍h,,25,làu-chhe̍h
lè-sìr,,25,lè-sìr
lìn-gòo,,25,lìn-gò͘
lòm-lòm,,25,lòm-lòm
lòo-suh,,25,lò͘-suh
lòo-sìr,,25,lò͘-sìr
lóo-sìr,,25,ló͘-sìr
lā-thé,,25,lā-thé
lāu-thuā,,25,lāu-thōa
me-lóng,,25,me-lóng
me-me,,25,me-me
mi-sín,,25,mi-sín
mooh-phīnn,,25,mo͘h-phīⁿ
má-too,,25,má-to͘
mái-khuh,,25,mái-khuh
mái-kù,,25,mái-kù
mè-sì,,25,mè-sì
mè-sù,,25,mè-sù
mí-soh,,25,mí-soh
mí-sòoh,,25,mí-sò͘h
mòo-tà,,25,mò͘-tà
móo-khah,,25,mó͘-khah
móo-oh,,25,mó͘-oh
mā-tsia,,25,mā-chia
na̋i-lóng,,25,năi-lóng
ngiauh-kiauh,,25,ngiauh-kiauh
ni-sín,,25,ni-sín
nóo-gē,,25,nó͘-gē
nóo-lih,,25,nó͘-lih
nóo-sut,,25,nó͘-sut
nőo-sín,,25,nŏ͘-sín
ok-tah,,25,ok-tah
oo-lián,,25,o͘-lián
pa-suh,,25,pa-suh
pang-tsa̍h,,25,pang-cha̍h
pha̍t-tái,,25,pha̍t-tái
phiu-tsuí,,25,phiu-chúi
phiàn-tsih,,25,phiàn-chih
phi̋n-phóng,,25,phĭn-phóng
phàng-kù,,25,phàng-kù
phá-nah,,25,phá-nah
phái-sòng,,25,phái-sòng
phí-sah,,25,phí-sah
phí-tsah,,25,phí-chah
phòng-phù,,25,phòng-phù
pit-tsah,,25,pit-chah
sak-khuh,,25,sak-khuh
se-bùn,,25,se-bùn
seh-seh,,25,seh-seh
sia-sín,,25,sia-sín
siak-phānn,,25,siak-phāⁿ
siat-tooh,,25,siat-to͘h
siat-tsuh,,25,siat-chuh
sio̍k-pháng,,25,sio̍k-pháng
siàm-phuh,,25,siàm-phuh
sng-suî,,25,sng-sûi
sà-suh,,25,sà-suh
sài-sù,,25,sài-sù
sàm-io,,25,sàm-io
sàn-bah,,25,sàn-bah
sá-keh,,25,sá-keh
sè-hù,,25,sè-hù
sòo-sù,,25,sò͘-sù
só-ut,,25,só-ut
sú-sih,,25,sú-sih
sīng-tsiú,,25,sēng-chiú
tang-lóo,,25,tang-ló͘
thak-khooh,,25,thak-kho͘h
theh-puh,,25,theh-puh
thian-kiat,,25,thian-kiat
thài-ià,,25,thài-ià
thài-lù,,25,thài-lù
thàn-gòo,,25,thàn-gò͘
thàng-sù,,25,thàng-sù
thóo-keh,,25,thó͘-keh
tiánn-phok,,25,tiáⁿ-phok
tshenn-tso̍h,,25,chheⁿ-cho̍h
tshiah-kiunn,,25,chhiah-kiuⁿ
tshià-lih,,25,chhià-lih
tshiâ-lui,,25,chhiâ-lui
tshiū-guī,,25,chhiū-gūi
tshuaih-kóng,,25,chhoaih-kóng
tshè-luî,,25,chhè-lûi
tshì-juh,,25,chhì-juh
tshì-suh,,25,chhì-suh
tsiak-kuh,,25,chiak-kuh
tsiok-kih,,25,chiok-kih
tsiok-phānn,,25,chiok-phāⁿ
tsit-puh,,25,chit-puh
tsiânn-khú,,25,chiâⁿ-khú
tsiű-tsiú,,25,chiŭ-chiú
tuā-tô,,25,tōa-tô
táng-lóo,,25,táng-ló͘
tòo-sàng,,25,tò͘-sàng
tóo-muh,,25,tó͘-muh
tóo-sàng,,25,tó͘-sàng
tāi-iáng,,25,tāi-iáng
tānn-sit,,25,tāⁿ-sit
u-lóng,,25,u-lóng
u-tóng,,25,u-tóng
uah-saih,,25,oah-saih
uân-á,,25,oân-á
uí-khih,,25,úi-khih
àn-nāi,,25,àn-nāi
àu-tsuh,,25,àu-chuh
á-geh,,25,á-geh
á-tah,,25,á-tah
ái-tòo,,25,ái-tò͘
áng-lái,,25,áng-lái
òo-bà,,25,ò͘-bà
ùn-tsiàng,,25,ùn-chiàng
ūn-lâng,,25,ūn-lâng
khì-sí,去死,21,khì-sí
jī-gue̍h,二月,20,jī-goe̍h
tshut-thâu,出頭,20,chhut-thâu
sì-gue̍h,四月,20,sì-goe̍h
tsuí-bué,水尾,20,chúi-bóe
sai-pak-hōo,西北雨,20,sai-pak-hō͘
pua̍h-tó,跋倒,20,poa̍h-tó
kiann-lâng,驚人,20,kiaⁿ-lâng
a-pínn-á,阿扁仔,17,a-píⁿ-á
ba-lú-bù,バルブ,16,ba-lú-bù
ba-lú-hù,バルブ,16,ba-lú-hù
hu-lú-góo,フルゴ,16,hu-lú-gó͘
phu-lá-kuh,プラグ,16,phu-lá-kuh
lân-kam-tsià,㔂甘蔗,16,lân-kam-chià
kap-tsuá-ki,㪉紙機,16,kap-chóa-ki
bái-tshiú-á,䆀手仔,16,bái-chhiú-á
ló-lí-á,䇭履仔,16,ló-lí-á
thē-ái-tsúi,䖳仔水,16,thē-ái-chúi
lìm-tsi̍t-ē,䫐一下,16,lìm-chi̍t-ē
tsi̍t-ē-luî,一下雷,16,chi̍t-ē-lûi
it-put-tsok,一不作,16,it-put-chok
tsi̍t-ê-lâng,一个人,16,chi̍t-ê-lâng
tsi̍t-ê-so,一个挲,16,chi̍t-ê-so
it-kiú-khàu,一九扣,16,it-kiú-khàu
tsi̍t-lâng-tì,一人智,16,chi̍t-lâng-tì
tsi̍t-hun-tsing,一分鐘,16,chi̍t-hun-cheng
it-pí-tiòng,一匕中,16,it-pí-tiòng
it-khá-thong,一卡通,16,it-khá-thong
tsi̍t-tshuì-khuì,一喙氣,16,chi̍t-chhùi-khùi
tsi̍t-khûn-tsháu,一囷草,16,chi̍t-khûn-chháu
tsi̍t-khu-tshân,一坵田,16,chi̍t-khu-chhân
tsi̍t-pak-tôo,一幅圖,16,chi̍t-pak-tô͘
tsi̍t-lia̍h-tn̂g,一掠長,16,chi̍t-lia̍h-tn̂g
tsi̍t-tshok-á,一撮仔,16,chi̍t-chhok-á
it-ki-iô,一枝搖,16,it-ki-iô
tsi̍t-tiâu-kua,一條歌,16,chi̍t-tiâu-koa
tsi̍t-tiâu-tsînn,一條錢,16,chi̍t-tiâu-chîⁿ
tsi̍t-pōo-tsha,一步差,16,chi̍t-pō͘-chha
tsi̍t-tù-tsînn,一注錢,16,chi̍t-tù-chîⁿ
tsi̍t-tsù-hiunn,一炷香,16,chi̍t-chù-hiuⁿ
it-lí-thong,一理通,16,it-lí-thong
tsi̍t-hê-tshân,一畦田,16,chi̍t-hê-chhân
it-huan-tsióng,一番獎,16,it-hoan-chióng
tsi̍t-pah-khoo,一百箍,16,chi̍t-pah-kho͘
tsi̍t-ba̍k-nih,一目𥍉,16,chi̍t-ba̍k-nih
it-ti̍t-leh,一直咧,16,it-ti̍t-leh
tsi̍t-lé-pài,一禮拜,16,chi̍t-lé-pài
tsi̍t-pit-tsînn,一筆錢,16,chi̍t-pit-chîⁿ
tsi̍t-khoo-lâng,一箍人,16,chi̍t-kho͘-lâng
tsi̍t-tsiat-khò,一節課,16,chi̍t-chiat-khò
tsi̍t-ngauh-hāu,一耦鱟,16,chi̍t-ngauh-hāu
tsi̍t-pha-hué,一葩火,16,chi̍t-pha-hóe
tsi̍t-huân-tsi̍t,一還一,16,chi̍t-hoân-chi̍t
tsi̍t-khai-sí,一開始,16,chi̍t-khai-sí
tsi̍t-tīn-lâng,一陣人,16,chi̍t-tīn-lâng
tsi̍t-tsiah-kiánn,一隻囝,16,chi̍t-chiah-kiáⁿ
tsi̍t-siú-kua,一首歌,16,chi̍t-siú-koa
tsit-tiám-á,一點仔,16,chit-tiám-á
tsi̍t-tshut-tshài,一齣菜,16,chi̍t-chhut-chhài
ting-jī-khòo,丁字褲,16,teng-jī-khò͘
ting-buat-kok,丁抹國,16,teng-boat-kok
ting-sī-ting,丁是丁,16,teng-sī-teng
tshit--á,七仔,16,chhit--á
tshit-tshái-pit,七彩筆,16,chhit-chhái-pit
tshit-gue̍h-puànn,七月半,16,chhit-goe̍h-pòaⁿ
tshit-gue̍h-bué,七月尾,16,chhit-goe̍h-bóe
tshit--ê,七的,16,chhit--ê
tshit-sik-tôo,七色圖,16,chhit-sek-tô͘
tshit-hio̍h-lân,七葉蘭,16,chhit-hio̍h-lân
tshit-hō-á,七號仔,16,chhit-hō-á
sann-put-tíng,三不等,16,saⁿ-put-téng
sann-ê-lâng,三个人,16,saⁿ-ê-lâng
sam-sian-tâi,三仙台,16,sam-sian-tâi
sam-ho̍k-thinn,三伏天,16,sam-ho̍k-thiⁿ
sam-pat-tsi,三八膣,16,sam-pat-chi
sam-pat-hōo,三八雨,16,sam-pat-hō͘
sann-hun-kiû,三分球,16,saⁿ-hun-kiû
sann-tsa̍p-thóng,三十捅,16,saⁿ-cha̍p-thóng
sann-tsa̍p-mê,三十暝,16,saⁿ-cha̍p-mê
sann-tsa̍p-mî,三十暝,16,saⁿ-cha̍p-mî
sam-tshe-hô,三叉河,16,sam-chhe-hô
sann-tshe-hô,三叉河,16,saⁿ-chhe-hô
sann-ha̍p-it,三合一,16,saⁿ-ha̍p-it
sam-kok-tsì,三國志,16,sam-kok-chì
sam-tē-mn̂g,三地門,16,sam-tē-mn̂g
sann-tè-tshù,三塊厝,16,saⁿ-tè-chhù
sam-bi̍t-tsik,三密擠,16,sam-bi̍t-chek
sam-pó-gân,三寶顏,16,sam-pó-gân
sam-bué-gû,三尾牛,16,sam-bóe-gû
sann-bué-gû,三尾牛,16,saⁿ-bóe-gû
sann-kap-thih,三敆鐵,16,saⁿ-kap-thih
sann-ji̍t-tseh,三日節,16,saⁿ-ji̍t-cheh
sann--ge̍h,三月,16,saⁿ--ge̍h
sann--gue̍h,三月,16,saⁿ--goe̍h
sann-gue̍h-tseh,三月節,16,saⁿ-goe̍h-cheh
sam-lîm-tìn,三林鎮,16,sam-lîm-tìn
sann-khi-nn̄g,三欺兩,16,saⁿ-khi-nn̄g
sann-siau-pēnn,三消病,16,saⁿ-siau-pēⁿ
sann-siau-tsìng,三消症,16,saⁿ-siau-chèng
sann-ba̍k-thih,三目鐵,16,saⁿ-ba̍k-thih
sann-tsat-á,三節仔,16,saⁿ-chat-á
sam-sik-tāu,三色豆,16,sam-sek-tāu
sann-kak-tiàm,三角店,16,saⁿ-kak-tiàm
sann-kak-muê,三角梅,16,saⁿ-kak-môe
sann-kak-huat,三角法,16,saⁿ-kak-hoat
sann-kak-ba̍k,三角目,16,saⁿ-kak-ba̍k
sann-kak-luè,三角礪,16,saⁿ-kak-lòe
sann-kak-lè,三角礪,16,saⁿ-kak-lè
sann-kak-bah,三角肉,16,saⁿ-kak-bah
sann-kak-ki,三角肌,16,saⁿ-kak-ki
sam-kak-ia̍h,三角蛾,16,sam-kak-ia̍h
sann-kak-sin,三角身,16,saⁿ-kak-sin
sann-kak-tsǹg,三角鑽,16,saⁿ-kak-chǹg
sann-kak-liông,三角龍,16,saⁿ-kak-liông
sann-kha-á,三跤仔,16,saⁿ-kha-á
sann-kha-bé,三跤馬,16,saⁿ-kha-bé
sann-kha-pih,三跤鱉,16,saⁿ-kha-pih
sam-tiông-poo,三重埔,16,sam-tiông-po͘
sann-tn̄g-tsîng,三頓前,16,saⁿ-tn̄g-chêng
sann-thâu-tsiáu,三頭鳥,16,saⁿ-thâu-chiáu
siōng-ē-kha,上下跤,16,siōng-ē-kha
siōng-tāi-sing,上代先,16,siōng-tāi-seng
tshiūnn-tshìn-mooh,上凊瘼,16,chhiūⁿ-chhìn-mo͘h
siōng-hó-sī,上好是,16,siōng-hó-sī
siōng--uì,上尉,16,siōng--ùi
siōng-bué-á,上尾仔,16,siōng-bóe-á
siōng-búe-suànn,上尾線,16,siōng-bóe-sòaⁿ
tsiūnn-tshè-sóo,上廁所,16,chiūⁿ-chhè-só͘
siōng-buán-puânn,上滿盤,16,siōng-boán-pôaⁿ
siōng-phok-kut,上膊骨,16,siōng-phok-kut
siōng-kài-gōng,上蓋戇,16,siōng-kài-gōng
tsiūnn-lī-tiàu,上離吊,16,chiūⁿ-lī-tiàu
siâng-thâu-á,上頭仔,16,siâng-thâu-á
sîng-thâu-á,上頭仔,16,sêng-thâu-á
siōng-go̍k-kut,上顎骨,16,siōng-go̍k-kut
ē-tsi̍t-ê,下一个,16,ē-chi̍t-ê
ē-tsi̍t-iân,下一沿,16,ē-chi̍t-iân
ē-tsi̍t-tsām,下一站,16,ē-chi̍t-chām
hā-ngóo-tê,下午茶,16,hā-ngó͘-tê
ē-puànn-kang,下半工,16,ē-pòaⁿ-kang
ē-puànn-poo,下半晡,16,ē-pòaⁿ-po͘
ē-pi-thâu,下埤頭,16,ē-pi-thâu
ē-ha̍k-kî,下學期,16,ē-ha̍k-kî
ē-tsái-tshī,下早市,16,ē-chái-chhī
e-tsái-tǹg,下早頓,16,e-chái-tǹg
e-tsái-pn̄g,下早飯,16,e-chái-pn̄g
ē-tàu-tǹg,下晝頓,16,ē-tàu-tǹg
ē-tàu-pn̄g,下晝飯,16,ē-tàu-pn̄g
e-poo-tshī,下晡市,16,e-po͘-chhī
e-poo-tê,下晡茶,16,e-po͘-tê
ē-poo-tê,下晡茶,16,ē-po͘-tê
e-àm-tǹg,下暗頓,16,e-àm-tǹg
e-àm-pn̄g,下暗飯,16,e-àm-pn̄g
hā-tsuí-tō,下水道,16,hā-chúi-tō
ē-káng-lâng,下港人,16,ē-káng-lâng
ē-lé-pài,下禮拜,16,ē-lé-pài
hā-kha-liāu,下跤料,16,hā-kha-liāu
ē-hâi-kut,下頦骨,16,ē-hâi-kut
put-sú-kuí,不使鬼,16,put-sú-kúi
put-hàu-tsú,不孝子,16,put-hàu-chú
put-tit-put,不得不,16,put-tit-put
put-sîng-suàn,不成蒜,16,put-sêng-soàn
put-tsiap-it,不接一,16,put-chiap-it
put-kiàn-thian,不見天,16,put-kiàn-thian
put-thong-put,不通不,16,put-thong-put
put-thong-siâu,不通潲,16,put-thong-siâu
thiú-á-kha,丑仔跤,16,thiú-á-kha
sè-kài-pue,世界杯,16,sè-kài-poe
tiong-jī-pēnn,中二病,16,tiong-jī-pēⁿ
tiong-lī-pīnn,中二病,16,tiong-lī-pīⁿ
tiong-guân-tseh,中元節,16,tiong-goân-cheh
tiong-kok-kat,中國結,16,tiong-kok-kat
tiong-san-lōo,中山路,16,tiong-san-lō͘
ting-lūn-á,中崙仔,16,teng-lūn-á
tiong-tsìng-lōo,中正路,16,tiong-chèng-lō͘
tiong-tshim-hang,中深烘,16,tiong-chhim-hang
tiòng-tsuâ-kóo,中蛇蠱,16,tiòng-chôa-kó͘
tiong-i-ha̍k,中醫學,16,tiong-i-ha̍k
uân-á-kiû,丸仔球,16,oân-á-kiû
uân-á-thâng,丸仔蟲,16,oân-á-thâng
tsú-ki-pang,主機枋,16,chú-ki-pang
tsú-tuê-khik,主題曲,16,chú-tôe-khek
tsú-tê-khik,主題曲,16,chú-tê-khek
tôm-pa-su,丼巴斯,16,tôm-pa-su
ha̍t-tiānn-tio̍h,乏定著,16,ha̍t-tiāⁿ-tio̍h
sîng-ha̍p-á,乘合仔,16,sêng-ha̍p-á
sīng-àm-oo,乘暗烏,16,sēng-àm-o͘
it-thài-hng,乙太坊,16,it-thài-hng
it-thài-hong,乙太坊,16,it-thài-hong
it-thài-pè,乙太幣,16,it-thài-pè
káu-ê-bué,九个尾,16,káu-ê-bóe
kiú-kiú-suàn,九九算,16,kiú-kiú-soàn
