tl,poj,hanzi,tl_no_tone,poj_no_tone,syllable_count,source
tuā-ke-hué,tōa-ke-hóe,大家伙,tua-ke-hue,toa-ke-hoe,3,itaigi
hóo-kā-hông,hó͘-kā-hông,虎咬癀,hoo-ka-hong,ho͘-ka-hong,3,itaigi
phah-tâng-lô,phah-tâng-lô,拍銅鑼,phah-tang-lo,phah-tang-lo,3,itaigi
lòng-tuā-kóo,lòng-tōa-kó͘,挵大鼓,long-tua-koo,long-toa-ko͘,3,itaigi
tuā-ām-kui,tōa-ām-kui,大頷胿,tua-am-kui,toa-am-kui,3,itaigi
hong-khòng-lóo,hong-khòng-ló͘,封炕滷,hong-khong-loo,hong-khong-lo͘,3,itaigi
tuā-ke-hué,tōa-ke-hóe,大傢伙,tua-ke-hue,toa-ke-hoe,3,itaigi
tuā-âu-khang,tōa-âu-khang,大喉空,tua-au-khang,toa-au-khang,3,itaigi
ông-kiàn-hiàn,ông-kiàn-hiàn,王見現,ong-kian-hian,ong-kian-hian,3,itaigi
uē-tôo-tsuá,ōe-tô͘-chóa,畫圖紙,ue-too-tsua,oe-to͘-choa,3,itaigi
lia̍h-tuā-gōo,lia̍h-tōa-gō͘,掠大誤,liah-tua-goo,liah-toa-go͘,3,itaigi
iûnn-khòng-lôo,iûⁿ-khòng-lô͘,溶炕爐,iunn-khong-loo,iuⁿ-khong-lo͘,3,itaigi
lôo-tà,lô͘-tà,蘆趵,loo-ta,lo͘-ta,2,itaigi
tsûn-á-tsháu,chûn-á-chháu,船仔草,tsun-a-tshau,chun-a-chhau,3,itaigi
tik-lîng-tsi,tek-lêng-chi,竹靈芝,tik-ling-tsi,tek-leng-chi,3,itaigi
nâ-giâ,nâ-giâ,螂蜈,na-gia,na-gia,2,itaigi
ònn-ònn-jiáng,òⁿ-òⁿ-jiáng,噁噁嚷,onn-onn-jiang,oⁿ-oⁿ-jiang,3,itaigi
ki-tshia-hâng,ki-chhia-hâng,機車行,ki-tshia-hang,ki-chhia-hang,3,itaigi
ki-tshia-tiàm,ki-chhia-tiàm,機車店,ki-tshia-tiam,ki-chhia-tiam,3,itaigi
tsînn-pháinn-thàn,chîⁿ-pháiⁿ-thàn,錢歹趁,tsinn-phainn-than,chiⁿ-phaiⁿ-than,3,itaigi
kó-tsiap-ki,kó-chiap-ki,果汁機,ko-tsiap-ki,ko-chiap-ki,3,itaigi
ké-tsînn,ké-chîⁿ,假錢,ke-tsinn,ke-chiⁿ,2,itaigi
tshit-á-tiâu,chhit-á-tiâu,拭仔條,tshit-a-tiau,chhit-a-tiau,3,itaigi
tshit-á-ko,chhit-á-ko,拭仔膏,tshit-a-ko,chhit-a-ko,3,itaigi
tuā-bông-bū,tōa-bông-bū,大雺霧,tua-bong-bu,toa-bong-bu,3,itaigi
tuā-bông,tōa-bông,大雺,tua-bong,toa-bong,2,itaigi
siânn-tia̍p,siâⁿ-tia̍p,城堞,siann-tiap,siaⁿ-tiap,2,itaigi
khiàng-tsa-bóo,khiàng-cha-bó͘,勥查某,khiang-tsa-boo,khiang-cha-bo͘,3,itaigi
ke-bó-tshuā,ke-bó-chhōa,雞母𤆬,ke-bo-tshua,ke-bo-chhoa,3,itaigi
bô-iánn-tāi,bô-iáⁿ-tāi,無影代,bo-iann-tai,bo-iaⁿ-tai,3,itaigi
îng-íng,êng-éng,榮影,ing-ing,eng-eng,2,itaigi
thiú-á-kha,thiú-á-kha,丑仔跤,thiu-a-kha,thiu-a-kha,3,itaigi
bái-hué,bái-hóe,䆀火,bai-hue,bai-hoe,2,itaigi
kim-tsînn-á,kim-chîⁿ-á,金錢仔,kim-tsinn-a,kim-chiⁿ-a,3,itaigi
hue-lîng-á,hoe-lêng-á,花苓仔,hue-ling-a,hoe-leng-a,3,itaigi
sió-sing-lí,sió-seng-lí,小生理,sio-sing-li,sio-seng-li,3,itaigi
pe̍h-lîng-si,pe̍h-lêng-si,白翎鷥,peh-ling-si,peh-leng-si,3,itaigi
gín-á-thûn,gín-á-thûn,囡仔豚,gin-a-thun,gin-a-thun,3,itaigi
káu-bué-tai,káu-bóe-tai,狗尾秮,kau-bue-tai,kau-boe-tai,3,itaigi
káu-bó-tai,káu-bó-tai,狗母秮,kau-bo-tai,kau-bo-tai,3,itaigi
tai-á-bí,tai-á-bí,秮仔米,tai-a-bi,tai-a-bi,3,itaigi
tik-hio̍h-un,tek-hio̍h-un,竹葉鰮,tik-hioh-un,tek-hioh-un,3,itaigi
ke-á-tn̂g,ke-á-tn̂g,雞仔腸,ke-a-tng,ke-a-tng,3,itaigi
tsiáu-á-tōo,chiáu-á-tō͘,鳥仔肚,tsiau-a-too,chiau-a-to͘,3,itaigi
sè-kha-ê,sè-kha-ê,細跤个,se-kha-e,se-kha-e,3,itaigi
kha-sau-á,kha-sau-á,跤梢仔,kha-sau-a,kha-sau-a,3,itaigi
sió-tshut,sió-chhut,小齣,sio-tshut,sio-chhut,2,itaigi
sió-kio̍k,sió-kio̍k,小局,sio-kiok,sio-kiok,2,itaigi
bián-kiann,bián-kiaⁿ,免驚,bian-kiann,bian-kiaⁿ,2,itaigi
tshân-niau-á,chhân-niau-á,田貓仔,tshan-niau-a,chhan-niau-a,3,itaigi
gín-á-kho,gín-á-kho,囡仔科,gin-a-kho,gin-a-kho,3,itaigi
bué-tsíng-tsáinn,bóe-chéng-cháiⁿ,尾指指,bue-tsing-tsainn,boe-cheng-chaiⁿ,3,itaigi
siau-tháu,siau-tháu,消敨,siau-thau,siau-thau,2,itaigi
tē-it-kang,tē-it-kang,第一工,te-it-kang,te-it-kang,3,itaigi
thâu-tsi̍t-kang,thâu-chi̍t-kang,頭一工,thau-tsit-kang,thau-chit-kang,3,itaigi
thâu-kang,thâu-kang,頭工,thau-kang,thau-kang,2,itaigi
kenn-puīnn,keⁿ-pūiⁿ,羹飯,kenn-puinn,keⁿ-puiⁿ,2,itaigi
bô-ta̍t-tsînn,bô-ta̍t-chîⁿ,無值錢,bo-tat-tsinn,bo-tat-chiⁿ,3,itaigi
tshit-tiám,chhit-tiám,七點,tshit-tiam,chhit-tiam,2,itaigi
tsíng-tio̍h,chéng-tio̍h,種著,tsing-tioh,cheng-tioh,2,itaigi
tsia̍h-tsin-pá,chia̍h-chin-pá,食真飽,tsiah-tsin-pa,chiah-chin-pa,3,itaigi
khuànn-khui,khòaⁿ-khui,看開,khuann-khui,khoaⁿ-khui,2,itaigi
tshue-thâu-moo,chhoe-thâu-mo͘,吹頭毛,tshue-thau-moo,chhoe-thau-mo͘,3,itaigi
tshue-thâu-tsang,chhoe-thâu-chang,吹頭鬃,tshue-thau-tsang,chhoe-thau-chang,3,itaigi
tsáu-liáu-liáu,cháu-liáu-liáu,走了了,tsau-liau-liau,chau-liau-liau,3,itaigi
ta-mī,ta-mī,焦麵,ta-mi,ta-mi,2,itaigi
gín-á-enn,gín-á-eⁿ,囡仔嬰,gin-a-enn,gin-a-eⁿ,3,itaigi
gín-á-sik,gín-á-sek,囡仔色,gin-a-sik,gin-a-sek,3,itaigi
gín-á-sìng,gín-á-sèng,囡仔性,gin-a-sing,gin-a-seng,3,itaigi
thit-thô-á,thit-thô-á,𨑨迌仔,thit-tho-a,thit-tho-a,3,itaigi
tshit-thô-á,chhit-thô-á,𨑨迌仔,tshit-tho-a,chhit-tho-a,3,itaigi
pián-thiok-tsháu,pián-thiok-chháu,萹蓄草,pian-thiok-tshau,pian-thiok-chhau,3,itaigi
gín-á-sî,gín-á-sî,囡仔時,gin-a-si,gin-a-si,3,itaigi
beh-tàu,beh-tàu,欲晝,beh-tau,beh-tau,2,itaigi
khiap-sái,khiap-sái,㾀屎,khiap-sai,khiap-sai,2,itaigi
gín-á-tsai,gín-á-chai,囡仔栽,gin-a-tsai,gin-a-chai,3,itaigi
gín-á-kuí,gín-á-kúi,囡仔鬼,gin-a-kui,gin-a-kui,3,itaigi
gín-á-kâu,gín-á-kâu,囡仔猴,gin-a-kau,gin-a-kau,3,itaigi
báng-bui,báng-bui,蠓蝛,bang-bui,bang-bui,2,itaigi
oo-suî-á,o͘-sûi-á,烏蚋仔,oo-sui-a,o͘-sui-a,3,itaigi
oo-sû-á,o͘-sû-á,烏蜍仔,oo-su-a,o͘-su-a,3,itaigi
jîn-sim-tshîng,jîn-sim-chhêng,人參榕,jin-sim-tshing,jin-sim-chheng,3,itaigi
siàu-liân--ê,siàu-liân--ê,少年个,siau-lian--e,siau-lian--e,3,itaigi
bī-soh-tsháu,bī-soh-chháu,味噌草,bi-soh-tshau,bi-soh-chhau,3,itaigi
tai-hî-lân,tai-hî-lân,鮘魚鱗,tai-hi-lan,tai-hi-lan,3,itaigi
lìm-tsi̍t-ē,lìm-chi̍t-ē,䫐一下,lim-tsit-e,lim-chit-e,3,itaigi
siáu-phí-ku,siáu-phí-ku,小屁股,siau-phi-ku,siau-phi-ku,3,itaigi
kim-gán,kim-gán,金眼,kim-gan,kim-gan,2,itaigi
ah-thôo-tsu,ah-thô͘-chu,鴨塗珠,ah-thoo-tsu,ah-tho͘-chu,3,itaigi
ua-á,oa-á,哇仔,ua-a,oa-a,2,itaigi
gín-á-phí,gín-á-phí,囡仔庀,gin-a-phi,gin-a-phi,3,itaigi
lau-ke,lau-ke,老街,lau-ke,lau-ke,2,itaigi
lau-kue,lau-koe,老街,lau-kue,lau-koe,2,itaigi
suann-nāi,soaⁿ-nāi,山奈,suann-nai,soaⁿ-nai,2,itaigi
tê-tsûn,tê-chûn,茶船,te-tsun,te-chun,2,itaigi
ke-tsáinn,ke-cháiⁿ,雞指,ke-tsainn,ke-chaiⁿ,2,itaigi
tuā-tsháu,tōa-chháu,大草,tua-tshau,toa-chhau,2,itaigi
tuā-tshue,tōa-chhoe,大吹,tua-tshue,toa-chhoe,2,itaigi
kiù-tsuá,kiù-chóa,糾紙,kiu-tsua,kiu-choa,2,itaigi
tuā-tshiū,tōa-chhiū,大樹,tua-tshiu,toa-chhiu,2,itaigi
hê-sòo-phiò,hê-sò͘-phiò,回數票,he-soo-phio,he-so͘-phio,3,itaigi
tsáu-tn̂g-bá,cháu-tn̂g-bá,走長碼,tsau-tng-ba,chau-tng-ba,3,itaigi
sim-sik-hìng,sim-sek-hèng,心適興,sim-sik-hing,sim-sek-heng,3,itaigi
phun,phun,潘,phun,phun,1,itaigi
ia̍h-bīn,ia̍h-bīn,頁面,iah-bin,iah-bin,2,itaigi
tân-bûn-kia̍t,tân-bûn-kia̍t,陳文傑,tan-bun-kiat,tan-bun-kiat,3,itaigi
uînn-ui-tîng,ûiⁿ-ui-têng,黃威廷,uinn-ui-ting,uiⁿ-ui-teng,3,itaigi
tiunn-iū-lîng,tiuⁿ-iū-lêng,張祐寧,tiunn-iu-ling,tiuⁿ-iu-leng,3,itaigi
lí-sin-phuè,lí-sin-phòe,李昕霈,li-sin-phue,li-sin-phoe,3,itaigi
tsi̍t-siú-kua,chi̍t-siú-koa,一首歌,tsit-siu-kua,chit-siu-koa,3,itaigi
tsi̍t-tiâu-kua,chi̍t-tiâu-koa,一條歌,tsit-tiau-kua,chit-tiau-koa,3,itaigi
tāng-kám-mōo,tāng-kám-mō͘,重感冒,tang-kam-moo,tang-kam-mo͘,3,itaigi
king-tsìnn,keng-chìⁿ,弓箭,king-tsinn,keng-chiⁿ,2,itaigi
suann-muî,soaⁿ-mûi,山門,suann-mui,soaⁿ-mui,2,itaigi
tsio̍h-līng-kū,chio̍h-lēng-kū,石楝舅,tsioh-ling-ku,chioh-leng-ku,3,itaigi
suann-niā,soaⁿ-niā,山陵,suann-nia,soaⁿ-nia,2,itaigi
suann-tsu-jû,soaⁿ-chu-jû,山茱萸,suann-tsu-ju,soaⁿ-chu-ju,3,itaigi
bé-tê-hue,bé-tê-hoe,馬茶花,be-te-hue,be-te-hoe,3,itaigi
kong-lông-tsú,kong-lông-chú,桄榔子,kong-long-tsu,kong-long-chu,3,itaigi
siâm-po̍k,siâm-po̍k,薝蔔,siam-pok,siam-pok,2,itaigi
sian-tsa,sian-cha,山楂,sian-tsa,sian-cha,2,itaigi
suann-sian-tsa,soaⁿ-sian-cha,山仙楂,suann-sian-tsa,soaⁿ-sian-cha,3,itaigi
khóo-tsháu,khó͘-chháu,苦草,khoo-tshau,kho͘-chhau,2,itaigi
khóo-thiāu-á,khó͘-thiāu-á,苦柱仔,khoo-thiau-a,kho͘-thiau-a,3,itaigi
gô-thâu-piah,gô-thâu-piah,鰲頭壁,go-thau-piah,go-thau-piah,3,itaigi
sam-siau,sam-siau,山魈,sam-siau,sam-siau,2,itaigi
im-thim,im-thim,陰鴆,im-thim,im-thim,2,itaigi
gâu-kik-sǹg,gâu-kek-sǹg,𠢕激算,gau-kik-sng,gau-kek-sng,3,itaigi
m̄-tsiah-tio̍h,m̄-chiah-tio̍h,毋才著,m-tsiah-tioh,m-chiah-tioh,3,itaigi
bô-sio-kâng,bô-sio-kâng,無相仝,bo-sio-kang,bo-sio-kang,3,itaigi
bô-kāng-khuán,bô-kāng-khoán,無仝款,bo-kang-khuan,bo-kang-khoan,3,itaigi
huan-be̍h-hio̍h,hoan-be̍h-hio̍h,番麥葉,huan-beh-hioh,hoan-beh-hioh,3,itaigi
huan-be̍h-khak,hoan-be̍h-khak,番麥殼,huan-beh-khak,hoan-beh-khak,3,itaigi
lo̍h-lâu-thui,lo̍h-lâu-thui,落樓梯,loh-lau-thui,loh-lau-thui,3,itaigi
lâm-m̂-á,lâm-m̂-á,藍莓仔,lam-m-a,lam-m-a,3,itaigi
bē-su,bē-su,袂輸,be-su,be-su,2,itaigi
m̄-tiunn-tî,m̄-tiuⁿ-tî,毋張持,m-tiunn-ti,m-tiuⁿ-ti,3,itaigi
khah-su,khah-su,較輸,khah-su,khah-su,2,itaigi
bē-tsió,bē-chió,袂少,be-tsio,be-chio,2,itaigi
m̄-tann,m̄-taⁿ,毋單,m-tann,m-taⁿ,2,itaigi
bē-tàng,bē-tàng,袂當,be-tang,be-tang,2,itaigi
bē-tàng-ti̍t,bē-tàng-ti̍t,袂當直,be-tang-tit,be-tang-tit,3,itaigi
bē-sái-bô,bē-sái-bô,袂使無,be-sai-bo,be-sai-bo,3,itaigi
siūnn-lóng-bô,siūⁿ-lóng-bô,想攏無,siunn-long-bo,siuⁿ-long-bo,3,itaigi
bē-sìn-tit,bē-sìn-tit,袂信得,be-sin-tit,be-sin-tit,3,itaigi
bē-hiâm-tit,bē-hiâm-tit,袂嫌得,be-hiam-tit,be-hiam-tit,3,itaigi
bē-tshap-tit,bē-chhap-tit,袂插得,be-tshap-tit,be-chhap-tit,3,itaigi
bē-thīn-tit,bē-thīn-tit,袂伨得,be-thin-tit,be-thin-tit,3,itaigi
m̄-tān-nā,m̄-tān-nā,毋但若,m-tan-na,m-tan-na,3,itaigi
bē-senn,bē-seⁿ,袂生,be-senn,be-seⁿ,2,itaigi
kuí-tshuì,kúi-chhùi,鬼喙,kui-tshui,kui-chhui,2,itaigi
kuì-khì,kùi-khì,貴氣,kui-khi,kui-khi,2,itaigi
kuānn-tháng-á,kōaⁿ-tháng-á,捾桶仔,kuann-thang-a,koaⁿ-thang-a,3,itaigi
m̄-tú-hó,m̄-tú-hó,毋拄好,m-tu-ho,m-tu-ho,3,itaigi
tshian-tú-tshian,chhian-tú-chhian,千拄千,tshian-tu-tshian,chhian-tu-chhian,3,itaigi
tsù-sí,chù-sí,註死,tsu-si,chu-si,2,itaigi
bô-teh-nńg,bô-teh-nńg,無塊軟,bo-teh-nng,bo-teh-nng,3,itaigi
m̄-jīn-su,m̄-jīn-su,毋認輸,m-jin-su,m-jin-su,3,itaigi
m̄-guān,m̄-goān,毋願,m-guan,m-goan,2,itaigi
m̄-tsîng-guān,m̄-chêng-goān,毋情願,m-tsing-guan,m-cheng-goan,3,itaigi
bē-tshut-tit,bē-chhut-tit,袂出得,be-tshut-tit,be-chhut-tit,3,itaigi
m̄-sài,m̄-sài,毋使,m-sai,m-sai,2,itaigi
m̄-bián-kiann,m̄-bián-kiaⁿ,毋免驚,m-bian-kiann,m-bian-kiaⁿ,3,itaigi
m̄-bián-kóng,m̄-bián-kóng,毋免講,m-bian-kong,m-bian-kong,3,itaigi
m̄-kan-ta,m̄-kan-ta,毋干焦,m-kan-ta,m-kan-ta,3,itaigi
bē-hô-puânn,bē-hô-pôaⁿ,袂和盤,be-ho-puann,be-ho-poaⁿ,3,itaigi
bē-tàu,bē-tàu,袂鬥,be-tau,be-tau,2,itaigi
tàu-bē-bā,tàu-bē-bā,鬥袂峇,tau-be-ba,tau-be-ba,3,itaigi
m̄-sī-sî,m̄-sī-sî,毋是時,m-si-si,m-si-si,3,itaigi
bô-tī-leh,bô-tī-leh,無佇咧,bo-ti-leh,bo-ti-leh,3,itaigi
bô-sìn-táu,bô-sìn-táu,無信篤,bo-sin-tau,bo-sin-tau,3,itaigi
m̄-sí-sim,m̄-sí-sim,毋死心,m-si-sim,m-si-sim,3,itaigi
pháinn-liú-la̍k,pháiⁿ-liú-la̍k,歹扭搦,phainn-liu-lak,phaiⁿ-liu-lak,3,itaigi
oh-thàn,oh-thàn,僫趁,oh-than,oh-than,2,itaigi
khah-tshám,khah-chhám,較慘,khah-tsham,khah-chham,2,itaigi
m̄-jīn-hūn,m̄-jīn-hūn,毋認份,m-jin-hun,m-jin-hun,3,itaigi
bô-jīn-hūn,bô-jīn-hūn,無認份,bo-jin-hun,bo-jin-hun,3,itaigi
thó-khè-hiann,thó-khè-hiaⁿ,討契兄,tho-khe-hiann,tho-khe-hiaⁿ,3,itaigi
bô-tit-tiānn,bô-tit-tiāⁿ,無得定,bo-tit-tiann,bo-tit-tiaⁿ,3,itaigi
niau-suá-siū,niau-sóa-siū,貓徙岫,niau-sua-siu,niau-soa-siu,3,itaigi
huat-hún,hoat-hún,發粉,huat-hun,hoat-hun,2,itaigi
huan-á-tsiann,hoan-á-chiaⁿ,番仔正,huan-a-tsiann,hoan-a-chiaⁿ,3,itaigi
ngē-sí,ngē-sí,硬死,nge-si,nge-si,2,itaigi
ngē-si,ngē-si,硬絲,nge-si,nge-si,2,itaigi
kuan-to,koan-to,關刀,kuan-to,koan-to,2,itaigi
tuā-jī,tōa-jī,大字,tua-ji,toa-ji,2,itaigi
sè-jī,sè-jī,細字,se-ji,se-ji,2,itaigi
tshiú-kiō,chhiú-kiō,手轎,tshiu-kio,chhiu-kio,2,itaigi
tsuí-thò,chúi-thò,水套,tsui-tho,chui-tho,2,itaigi
àm-kong-tsiáu,àm-kong-chiáu,暗光鳥,am-kong-tsiau,am-kong-chiau,3,itaigi
bah-tiam,bah-tiam,肉砧,bah-tiam,bah-tiam,2,itaigi
bái-tsâi,bái-châi,䆀才,bai-tsai,bai-chai,2,itaigi
m̄-tsiânn-ting,m̄-chiâⁿ-teng,毋成丁,m-tsiann-ting,m-chiaⁿ-teng,3,itaigi
m̄-tsiânn-tsâi,m̄-chiâⁿ-châi,毋成才,m-tsiann-tsai,m-chiaⁿ-chai,3,itaigi
m̄-tsiūnn-tsiànn,m̄-chiūⁿ-chiàⁿ,毋上正,m-tsiunn-tsiann,m-chiuⁿ-chiaⁿ,3,itaigi
bē-kòo-tit,bē-kò͘-tit,袂顧得,be-koo-tit,be-ko͘-tit,3,itaigi
bē-jím-sim,bē-jím-sim,袂忍心,be-jim-sim,be-jim-sim,3,itaigi
bē-tio̍h-tit,bē-tio̍h-tit,袂著得,be-tioh-tit,be-tioh-tit,3,itaigi
bē-kuè-sim,bē-kòe-sim,袂過心,be-kue-sim,be-koe-sim,3,itaigi
bē-thiòng,bē-thiòng,袂暢,be-thiong,be-thiong,2,itaigi
bē-khò,bē-khò,袂靠,be-kho,be-kho,2,itaigi
bái-huè,bái-hòe,䆀貨,bai-hue,bai-hoe,2,itaigi
bái-liāu,bái-liāu,䆀料,bai-liau,bai-liau,2,itaigi
phah-bô,phah-bô,拍無,phah-bo,phah-bo,2,itaigi
m̄-kìnn,m̄-kìⁿ,毋見,m-kinn,m-kiⁿ,2,itaigi
bē-sí-sim,bē-sí-sim,袂死心,be-si-sim,be-si-sim,3,itaigi
m̄-thó-thàn,m̄-thó-thàn,毋討趁,m-tho-than,m-tho-than,3,itaigi
m̄-pàng-suah,m̄-pàng-soah,毋放煞,m-pang-suah,m-pang-soah,3,itaigi
m̄-lâi,m̄-lâi,毋來,m-lai,m-lai,2,itaigi
khê-khang,khê-khang,㧎空,khe-khang,khe-khang,2,itaigi
khê-bé,khê-bé,㧎馬,khe-be,khe-be,2,itaigi
kōng-kiauh,kōng-kiauh,kōng-kiauh,kong-kiauh,kong-kiauh,2,itaigi
phah-pau,phah-pau,拍包,phah-pau,phah-pau,2,itaigi
m̄-uì,m̄-ùi,毋畏,m-ui,m-ui,2,itaigi
bē-kiann,bē-kiaⁿ,袂驚,be-kiann,be-kiaⁿ,2,itaigi
bô-liap,bô-liap,無攝,bo-liap,bo-liap,2,itaigi
m̄-kiann-sí,m̄-kiaⁿ-sí,毋驚死,m-kiann-si,m-kiaⁿ-si,3,itaigi
m̄-uì-huân,m̄-ùi-hoân,毋畏煩,m-ui-huan,m-ui-hoan,3,itaigi
m̄-jīn-lāu,m̄-jīn-lāu,毋認老,m-jin-lau,m-jin-lau,3,itaigi
bē-tsheh-piàn,bē-chheh-piàn,袂慼變,be-tsheh-pian,be-chheh-pian,3,itaigi
bē-hiàn-sī,bē-hiàn-sī,袂現示,be-hian-si,be-hian-si,3,itaigi
bē-hiáu-sue,bē-hiáu-soe,袂曉衰,be-hiau-sue,be-hiau-soe,3,itaigi
bô-tsām-tsat,bô-chām-chat,無站節,bo-tsam-tsat,bo-cham-chat,3,itaigi
m̄-sìn-siànn,m̄-sìn-siàⁿ,毋信聖,m-sin-siann,m-sin-siaⁿ,3,itaigi
m̄-sī-khang,m̄-sī-khang,毋是空,m-si-khang,m-si-khang,3,itaigi
kánn-m̄-sī,káⁿ-m̄-sī,敢毋是,kann-m-si,kaⁿ-m-si,3,itaigi
m̄-sī-lah,m̄-sī-lah,毋是啦,m-si-lah,m-si-lah,3,itaigi
bē-liàn-tńg,bē-liàn-tńg,袂輾轉,be-lian-tng,be-lian-tng,3,itaigi
bô-tī-tāi,bô-tī-tāi,無底代,bo-ti-tai,bo-ti-tai,3,itaigi
m̄,m̄,毋,m,m,1,itaigi
m̄-ài,m̄-ài,毋愛,m-ai,m-ai,2,itaigi
bē-hiān-sī,bē-hiān-sī,袂現示,be-hian-si,be-hian-si,3,itaigi
bô-suìnn-pái,bô-sùiⁿ-pái,無算擺,bo-suinn-pai,bo-suiⁿ-pai,3,itaigi
lám-nuā,lám-nōa,荏懶,lam-nua,lam-noa,2,itaigi
m̄-tsún,m̄-chún,毋准,m-tsun,m-chun,2,itaigi
m̄-uì-kuânn,m̄-ùi-kôaⁿ,毋畏寒,m-ui-kuann,m-ui-koaⁿ,3,itaigi
bô-siūnn-tio̍h,bô-siūⁿ-tio̍h,無想著,bo-siunn-tioh,bo-siuⁿ-tioh,3,itaigi
bô-phah-suìnn,bô-phah-sùiⁿ,無拍算,bo-phah-suinn,bo-phah-suiⁿ,3,itaigi
siūnn-bē-kàu,siūⁿ-bē-kàu,想袂到,siunn-be-kau,siuⁿ-be-kau,3,itaigi
m̄-bián,m̄-bián,毋免,m-bian,m-bian,2,itaigi
bē-khuànn-tit,bē-khòaⁿ-tit,袂看得,be-khuann-tit,be-khoaⁿ-tit,3,itaigi
m̄-tsiūnn-ba̍k,m̄-chiūⁿ-ba̍k,毋上目,m-tsiunn-bak,m-chiuⁿ-bak,3,itaigi
bē-tiām,bē-tiām,袂恬,be-tiam,be-tiam,2,itaigi
bē-thîng,bē-thêng,袂停,be-thing,be-theng,2,itaigi
bô-tap-sap,bô-tap-sap,無沓屑,bo-tap-sap,bo-tap-sap,3,itaigi
bē-giang,bē-giang,袂婸,be-giang,be-giang,2,itaigi
khí-bái-moo,khí-bái-mo͘,起䆀毛,khi-bai-moo,khi-bai-mo͘,3,itaigi
bē-thong,bē-thong,袂通,be-thong,be-thong,2,itaigi
bē-kham-tit,bē-kham-tit,袂堪得,be-kham-tit,be-kham-tit,3,itaigi
m̄-kā-kin,m̄-kā-kin,毋咬根,m-ka-kin,m-ka-kin,3,itaigi
kham-bē-khì,kham-bē-khì,堪袂去,kham-be-khi,kham-be-khi,3,itaigi
tshenn-tshìn,chheⁿ-chhìn,生凊,tshenn-tshin,chheⁿ-chhin,2,itaigi
phah-tshìn,phah-chhìn,拍凊,phah-tshin,phah-chhin,2,itaigi
m̄-tio̍h,m̄-tio̍h,毋著,m-tioh,m-tioh,2,itaigi
bē-po-tit,bē-po-tit,袂褒得,be-po-tit,be-po-tit,3,itaigi
m̄--kánn-tong,m̄--káⁿ-tong,毋敢當,m--kann-tong,m--kaⁿ-tong,3,itaigi
khang-khuì-bái,khang-khùi-bái,空氣䆀,khang-khui-bai,khang-khui-bai,3,itaigi
tshī-tsháu-bái,chhī-chháu-bái,市草䆀,tshi-tshau-bai,chhi-chhau-bai,3,itaigi
kíng-khì-bái,kéng-khì-bái,景氣䆀,king-khi-bai,keng-khi-bai,3,itaigi
bô-tshuì-tsuí,bô-chhùi-chúi,無喙水,bo-tshui-tsui,bo-chhui-chui,3,itaigi
m̄-tshiu-tshìn,m̄-chhiu-chhìn,毋秋凊,m-tshiu-tshin,m-chhiu-chhin,3,itaigi
bē-tshing-lóng,bē-chheng-lóng,袂清朗,be-tshing-long,be-chheng-long,3,itaigi
gi̍k-ba̍k,ge̍k-ba̍k,逆目,gik-bak,gek-bak,2,itaigi
bē,bē,袂,be,be,1,itaigi
m̄-kuè-sim,m̄-kòe-sim,毋過心,m-kue-sim,m-koe-sim,3,itaigi
m̄-sī-khuán,m̄-sī-khoán,毋是款,m-si-khuan,m-si-khoan,3,itaigi
m̄-tsiânn-khuán,m̄-chiâⁿ-khoán,毋成款,m-tsiann-khuan,m-chiaⁿ-khoan,3,itaigi
m̄-tuì-tâng,m̄-tùi-tâng,毋對同,m-tui-tang,m-tui-tang,3,itaigi
m̄-kuè-ì,m̄-kòe-ì,毋過意,m-kue-i,m-koe-i,3,itaigi
m̄-siau-thiòng,m̄-siau-thiòng,毋消暢,m-siau-thiong,m-siau-thiong,3,itaigi
m̄-siū-kà,m̄-siū-kà,毋受教,m-siu-ka,m-siu-ka,3,itaigi
m̄-tsiūnn-kà,m̄-chiūⁿ-kà,毋上教,m-tsiunn-ka,m-chiuⁿ-ka,3,itaigi
bē-bái,bē-bái,袂䆀,be-bai,be-bai,2,itaigi
bô-m̄-tio̍h,bô-m̄-tio̍h,無毋著,bo-m-tioh,bo-m-tioh,3,itaigi
bē-ké-ē,bē-ké-ē,袂假會,be-ke-e,be-ke-e,3,itaigi
hm̍h-hm̍h,hm̍h-hm̍h,噷噷,hmh-hmh,hmh-hmh,2,itaigi
m̄-kóng-lí,m̄-kóng-lí,毋講理,m-kong-li,m-kong-li,3,itaigi
m̄-bat-jī,m̄-bat-jī,毋捌字,m-bat-ji,m-bat-ji,3,itaigi
m̄-bat-pó,m̄-bat-pó,毋捌寶,m-bat-po,m-bat-po,3,itaigi
m̄-bat-huè,m̄-bat-hòe,毋捌貨,m-bat-hue,m-bat-hoe,3,itaigi
kuí-phah-tio̍h,kúi-phah-tio̍h,鬼拍著,kui-phah-tioh,kui-phah-tioh,3,itaigi
hue-tshiu,hoe-chhiu,花鰍,hue-tshiu,hoe-chhiu,2,itaigi
sua-tshiu,soa-chhiu,沙鰍,sua-tshiu,soa-chhiu,2,itaigi
tu̍h-tshàu,tu̍h-chhàu,揬臭,tuh-tshau,tuh-chhau,2,itaigi
àm-khàm,àm-khàm,暗崁,am-kham,am-kham,2,itaigi
tiòng-tsuâ-kóo,tiòng-chôa-kó͘,中蛇蠱,tiong-tsua-koo,tiong-choa-ko͘,3,itaigi
