tl,poj,hanzi,tl_no_tone,poj_no_tone,syllable_count,source,is_variant
bú-lo̍k-khere,bú-lo̍k-khere,武洛溪,bu-lok-khere,bu-lok-khere,3,kautian,False
bú-lo̍k-khue,bú-lo̍k-khoe,武洛溪,bu-lok-khue,bu-lok-khoe,3,kautian,False
hue-liân-khere,hoe-liân-khere,花蓮溪,hue-lian-khere,hoe-lian-khere,3,kautian,False
hue-liân-khe,hoe-liân-khe,花蓮溪,hue-lian-khe,hoe-lian-khe,3,kautian,False
hue-liân-khue,hoe-liân-khoe,花蓮溪,hue-lian-khue,hoe-lian-khoe,3,kautian,False
hue-nâi-khere,hoe-nâi-khere,花蓮溪,hue-nai-khere,hoe-nai-khere,3,kautian,False
hue-nâi-khe,hoe-nâi-khe,花蓮溪,hue-nai-khe,hoe-nai-khe,3,kautian,False
hue-nâi-khue,hoe-nâi-khoe,花蓮溪,hue-nai-khue,hoe-nai-khoe,3,kautian,False
hue-lân-khere,hoe-lân-khere,花蓮溪,hue-lan-khere,hoe-lan-khere,3,kautian,False
hue-lân-khe,hoe-lân-khe,花蓮溪,hue-lan-khe,hoe-lan-khe,3,kautian,False
hue-lân-khue,hoe-lân-khoe,花蓮溪,hue-lan-khue,hoe-lan-khoe,3,kautian,False
pór-an-king,pór-an-keng,保安宮,por-an-king,por-an-keng,3,kautian,False
kuinn-tāu-má,kuiⁿ-tāu-má,關渡宮,kuinn-tau-ma,kuiⁿ-tau-ma,3,kautian,False
kuainn-tāu-má,koaiⁿ-tāu-má,關渡宮,kuainn-tau-ma,koaiⁿ-tau-ma,3,kautian,False
hê-siōnn-tsiu,hê-siōⁿ-chiu,和尚洲,he-sionn-tsiu,he-sioⁿ-chiu,3,kautian,False
hê-siǔnn-tsiu,hê-siǔⁿ-chiu,和尚洲,he-siunn-tsiu,he-siuⁿ-chiu,3,kautian,False
pênn-nâ-bé,pêⁿ-nâ-bé,坪林尾,penn-na-be,peⁿ-na-be,3,kautian,False
pênn-nâ-bér,pêⁿ-nâ-bér,坪林尾,penn-na-ber,peⁿ-na-ber,3,kautian,False
hiō-piah-liâu,hiō-piah-liâu,後壁厝,hio-piah-liau,hio-piah-liau,3,kautian,False
hiōr-piah-liâu,hiōr-piah-liâu,後壁厝,hior-piah-liau,hior-piah-liau,3,kautian,False
hiǒ-piah-liâu,hiǒ-piah-liâu,後壁厝,hio-piah-liau,hio-piah-liau,3,kautian,False
hōo-piah-liâu,hō͘-piah-liâu,後壁厝,hoo-piah-liau,ho͘-piah-liau,3,kautian,False
ti-lô-sán,ti-lô-sán,諸羅山,ti-lo-san,ti-lo-san,3,kautian,False
ti-lôr-sán,ti-lôr-sán,諸羅山,ti-lor-san,ti-lor-san,3,kautian,False
tsái-sî-á,chái-sî-á,早起時仔,tsai-si-a,chai-si-a,3,kautian,False
tsa̋u-gín-á,chău-gín-á,查某囡仔,tsau-gin-a,chau-gin-a,3,kautian,False
kè-tsa̋u-kiánn,kè-chău-kiáⁿ,嫁查某囝,ke-tsau-kiann,ke-chau-kiaⁿ,3,kautian,False
koo-tsa̋u-kiánn,ko͘-chău-kiáⁿ,孤查某囝,koo-tsau-kiann,ko͘-chau-kiaⁿ,3,kautian,False
û-su-kûn,û-su-kûn,圍軀裙,u-su-kun,u-su-kun,3,kautian,False
thôo-kak-tshù,thô͘-kak-chhù,塗墼厝,thoo-kak-tshu,tho͘-kak-chhu,3,kautian,False
tshē-i-sing,chhē-i-seng,揣醫生,tshe-i-sing,chhe-i-seng,3,kautian,False
kái-tshiam-si,kái-chhiam-si,解籤詩,kai-tshiam-si,kai-chhiam-si,3,kautian,False
pok-tshiam-si,pok-chhiam-si,卜籤詩,pok-tshiam-si,pok-chhiam-si,3,kautian,False
piat-tshiam-si,piat-chhiam-si,逼籤詩,piat-tshiam-si,piat-chhiam-si,3,kautian,False
kòo-biō--ê,kò͘-biō--ê,顧廟的,koo-bio--e,ko͘-bio--e,3,kautian,False
hún-tshit-á,hún-chhit-á,粉拭仔,hun-tshit-a,hun-chhit-a,3,kautian,False
oo-pán-tshat,o͘-pán-chhat,烏板擦,oo-pan-tshat,o͘-pan-chhat,3,kautian,False
tshun-giû-tôo,chhun-giû-tô͘,春牛圖,tshun-giu-too,chhun-giu-to͘,3,kautian,False
tshing-gû-tôo,chheng-gû-tô͘,春牛圖,tshing-gu-too,chheng-gu-to͘,3,kautian,False
lâng-á-tsir,lâng-á-chir,人仔書,lang-a-tsir,lang-a-chir,3,kautian,False
ang-á-tsir,ang-á-chir,尪仔書,ang-a-tsir,ang-a-chir,3,kautian,False
ang-á-tsu,ang-á-chu,尪仔書,ang-a-tsu,ang-a-chu,3,kautian,False
kuai-á-hì,koai-á-hì,歌仔戲,kuai-a-hi,koai-a-hi,3,kautian,False
o-lín-gio,o-lín-gio,o-lín-gio,o-lin-gio,o-lin-gio,3,kautian,False
ang-kong-á,ang-kong-á,尪公仔,ang-kong-a,ang-kong-a,3,kautian,False
o-lín-gió,o-lín-gió,o-lín-gió,o-lin-gio,o-lin-gio,3,kautian,False
o-lín-gio̍h,o-lín-gio̍h,o-lín-gio̍h,o-lin-gioh,o-lin-gioh,3,kautian,False
ia̋ng-uá-ua,iăng-óa-oa,洋娃娃,iang-ua-ua,iang-oa-oa,3,kautian,False
hàinn-tshan-tshiu,hàiⁿ-chhan-chhiu,幌韆鞦,hainn-tshan-tshiu,haiⁿ-chhan-chhiu,3,kautian,False
hàinn-kong-tshiu,hàiⁿ-kong-chhiu,幌公鞦,hainn-kong-tshiu,haiⁿ-kong-chhiu,3,kautian,False
hàinn-khan-thiu,hàiⁿ-khan-thiu,幌韆鞦,hainn-khan-thiu,haiⁿ-khan-thiu,3,kautian,False
hiù-tshian-tshiu,hiù-chhian-chhiu,幌韆鞦,hiu-tshian-tshiu,hiu-chhian-chhiu,3,kautian,False
hàinn-tiong-tshiu,hàiⁿ-tiong-chhiu,幌中鞦,hainn-tiong-tshiu,haiⁿ-tiong-chhiu,3,kautian,False
hàinn-tong-tshiu,hàiⁿ-tong-chhiu,幌中鞦,hainn-tong-tshiu,haiⁿ-tong-chhiu,3,kautian,False
tsin-tsu-á,chin-chu-á,真珠仔,tsin-tsu-a,chin-chu-a,3,kautian,False
lìn-tsu-á,lìn-chu-á,輾珠仔,lin-tsu-a,lin-chu-a,3,kautian,False
tòr-pha-siû,tòr-pha-siû,倒拋泅,tor-pha-siu,tor-pha-siu,3,kautian,False
phīn-phōng-siû,phīn-phōng-siû,乒乓泅,phin-phong-siu,phin-phong-siu,3,kautian,False
phah-phòo--á,phah-phò͘--á,拍噗仔,phah-phoo--a,phah-pho͘--a,3,kautian,False
ng-khóo-kue,ng-khó͘-koe,掩苦雞,ng-khoo-kue,ng-kho͘-koe,3,kautian,False
ng-ko̍k-ke,ng-ko̍k-ke,掩咯家,ng-kok-ke,ng-kok-ke,3,kautian,False
bih-ām-iaunn,bih-ām-iauⁿ,覕頷喓,bih-am-iaunn,bih-am-iauⁿ,3,kautian,False
uinn-ko̍k-ke,uiⁿ-ko̍k-ke,掩咯家,uinn-kok-ke,uiⁿ-kok-ke,3,kautian,False
tiàm-sio-tshuē,tiàm-sio-chhōe,踮相揣,tiam-sio-tshue,tiam-sio-chhoe,3,kautian,False
bih-sior-tshuē,bih-sior-chhōe,覕相揣,bih-sior-tshue,bih-sior-chhoe,3,kautian,False
am-ko̍k-ke,am-ko̍k-ke,掩咯家,am-kok-ke,am-kok-ke,3,kautian,False
lián-tǎu-á,lián-tǎu-á,撚骰仔,lian-tau-a,lian-tau-a,3,kautian,False
kiù-si̍p-pat,kiù-si̍p-pat,救十八,kiu-sip-pat,kiu-sip-pat,3,kautian,False
gû-kak-kóo,gû-kak-kó͘,牛角鼓,gu-kak-koo,gu-kak-ko͘,3,kautian,False
thiu-tong-á,thiu-tong-á,抽東仔,thiu-tong-a,thiu-tong-a,3,kautian,False
tshír-tsha̍t--á,chhír-chha̍t--á,鼠賊仔,tshir-tshat--a,chhir-chhat--a,3,kautian,False
tsián-liú--á,chián-liú--á,剪綹仔,tsian-liu--a,chian-liu--a,3,kautian,False
tsuànn-ti-iû,chòaⁿ-ti-iû,炸豬油,tsuann-ti-iu,choaⁿ-ti-iu,3,kautian,False
thiah-iō-á,thiah-iō-á,拆藥仔,thiah-io-a,thiah-io-a,3,kautian,False
thiah-io̍rh-á,thiah-io̍rh-á,拆藥仔,thiah-iorh-a,thiah-iorh-a,3,kautian,False
pó-sin-hû,pó-sin-hû,保身符,po-sin-hu,po-sin-hu,3,kautian,False
khiǎ-toh-thâu,khiǎ-toh-thâu,徛桌頭,khia-toh-thau,khia-toh-thau,3,kautian,False
khiā-toh-thâu,khiā-toh-thâu,徛桌頭,khia-toh-thau,khia-toh-thau,3,kautian,False
iú-iòng-kong,iú-iòng-kong,有應公,iu-iong-kong,iu-iong-kong,3,kautian,False
iú-hun-kong,iú-hun-kong,有應公,iu-hun-kong,iu-hun-kong,3,kautian,False
iòng-kong-á,iòng-kong-á,應公仔,iong-kong-a,iong-kong-a,3,kautian,False
bān-sīr-iâ,bān-sīr-iâ,萬事爺,ban-sir-ia,ban-sir-ia,3,kautian,False
tsiá-bó-á,chiá-bó-á,姐母仔,tsia-bo-a,chia-bo-a,3,kautian,False
kong-ha̍k-hǎu,kong-ha̍k-hǎu,公學校,kong-hak-hau,kong-hak-hau,3,kautian,False
hue-á-tsuá,hoe-á-chóa,花仔紙,hue-a-tsua,hoe-a-choa,3,kautian,False
phah-buâ-tshiok,phah-bôa-chhiok,拍麻雀,phah-bua-tshiok,phah-boa-chhiok,3,kautian,False
giú-tuǎ-soh,giú-tǒa-soh,搝大索,giu-tua-soh,giu-toa-soh,3,kautian,False
giú-soh-á,giú-soh-á,搝索仔,giu-soh-a,giu-soh-a,3,kautian,False
pue̍h-tuā-soh,poe̍h-tōa-soh,拔大索,pueh-tua-soh,poeh-toa-soh,3,kautian,False
tòng-soh--á,tòng-soh--á,擋索仔,tong-soh--a,tong-soh--a,3,kautian,False
tshia-pha-lin,chhia-pha-lin,捙拋輪,tshia-pha-lin,chhia-pha-lin,3,kautian,False
pha-ki-lin,pha-ki-lin,拋麒麟,pha-ki-lin,pha-ki-lin,3,kautian,False
pha-lìn-táu,pha-lìn-táu,拋輾斗,pha-lin-tau,pha-lin-tau,3,kautian,False
a-put-táu,a-put-táu,阿不倒,a-put-tau,a-put-tau,3,kautian,False
a-put-tó,a-put-tó,阿不倒,a-put-to,a-put-to,3,kautian,False
tsáu-sio-jip,cháu-sio-jip,走相逐,tsau-sio-jip,chau-sio-jip,3,kautian,False
tsáu-sio-jik,cháu-sio-jek,走相逐,tsau-sio-jik,chau-sio-jek,3,kautian,False
tsáu-sior-jiok,cháu-sior-jiok,走相逐,tsau-sior-jiok,chau-sior-jiok,3,kautian,False
tsáu-sann-tsip,cháu-saⁿ-chip,走相逐,tsau-sann-tsip,chau-saⁿ-chip,3,kautian,False
tsáu-sann-lip,cháu-saⁿ-lip,走相逐,tsau-sann-lip,chau-saⁿ-lip,3,kautian,False
tsáu-sann-lia̍h,cháu-saⁿ-lia̍h,走相掠,tsau-sann-liah,chau-saⁿ-liah,3,kautian,False
tsáu-sann-giok,cháu-saⁿ-giok,走相逐,tsau-sann-giok,chau-saⁿ-giok,3,kautian,False
teh-lián-pó,teh-lián-pó,硩撚寶,teh-lian-po,teh-lian-po,3,kautian,False
teh--lo̍rh-khì,teh--lo̍rh-khì,硩落去,teh--lorh-khi,teh--lorh-khi,3,kautian,False
teh--lo̍h--khìr,teh--lo̍h--khìr,硩落去,teh--loh--khir,teh--loh--khir,3,kautian,False
pia̍k-pia̍k-á,pia̍k-pia̍k-á,擗擗仔,piak-piak-a,piak-piak-a,3,kautian,False
tsiáu-á-king,chiáu-á-keng,鳥仔弓,tsiau-a-king,chiau-a-keng,3,kautian,False
tsiáu-á-phiang,chiáu-á-phiang,鳥仔擗,tsiau-a-phiang,chiau-a-phiang,3,kautian,False
pha-tshìn-kò,pha-chhìn-kò,パチンコ,pha-tshin-ko,pha-chhin-ko,3,kautian,False
tsuann-io̍rh-á,choaⁿ-io̍rh-á,煎藥仔,tsuann-iorh-a,choaⁿ-iorh-a,3,kautian,False
ta̍h-kha-khiau,ta̍h-kha-khiau,踏跤蹺,tah-kha-khiau,tah-kha-khiau,3,kautian,False
uě-hóo-lǎn,ǒe-hó͘-lǎn,畫虎𡳞,ue-hoo-lan,oe-ho͘-lan,3,kautian,False
me-io̍h-á,me-io̍h-á,搣藥仔,me-ioh-a,me-ioh-a,3,kautian,False
kap-io̍rh-á,kap-io̍rh-á,敆藥仔,kap-iorh-a,kap-iorh-a,3,kautian,False
jîn-sim-á,jîn-sim-á,人參仔,jin-sim-a,jin-sim-a,3,kautian,False
jîn-kang-kóo,jîn-kang-kó͘,人公鼓,jin-kang-koo,jin-kang-ko͘,3,kautian,False
buē-iô-kóo,bōe-iô-kó͘,賣搖鼓,bue-io-koo,boe-io-ko͘,3,kautian,False
tà-bông-bǔ,tà-bông-bǔ,罩雺霧,ta-bong-bu,ta-bong-bu,3,kautian,False
tà-bông-bū,tà-bông-bū,罩雺霧,ta-bong-bu,ta-bong-bu,3,kautian,False
tà-môo-bū,tà-mô͘-bū,罩雺霧,ta-moo-bu,ta-mo͘-bu,3,kautian,False
tshír-bér-hong,chhír-bér-hong,鼠尾風,tshir-ber-hong,chhir-ber-hong,3,kautian,False
kuí-á-hong,kúi-á-hong,鬼仔風,kui-a-hong,kui-a-hong,3,kautian,False
lîng-kńg-hong,lêng-kńg-hong,龍捲風,ling-kng-hong,leng-kng-hong,3,kautian,False
kńg-lê--á,kńg-lê--á,捲螺仔,kng-le--a,kng-le--a,3,kautian,False
kū-tsū-nî,kū-chū-nî,舊前年,ku-tsu-ni,ku-chu-ni,3,kautian,False
kū-tsûn--nî,kū-chûn--nî,舊前年,ku-tsun--ni,ku-chun--ni,3,kautian,False
-tiong-tàu,-tiong-tàu,中晝,-tiong-tau,-tiong-tau,3,kautian,False
tsiùnn-tiong-tàu,chiùⁿ-tiong-tàu,此中晝,tsiunn-tiong-tau,chiuⁿ-tiong-tau,3,kautian,False
kuânn-thinn--lâng,kôaⁿ-thiⁿ--lâng,寒天人,kuann-thinn--lang,koaⁿ-thiⁿ--lang,3,kautian,False
āu-bé-á,āu-bé-á,後尾仔,au-be-a,au-be-a,3,kautian,False
āu-bué-á,āu-bóe-á,後尾仔,au-bue-a,au-boe-a,3,kautian,False
kha-táu-á,kha-táu-á,跤斗仔,kha-tau-a,kha-tau-a,3,kautian,False
un-tōo-kè,un-tō͘-kè,溫度計,un-too-ke,un-to͘-ke,3,kautian,False
hong-tsu̍t-á,hong-chu̍t-á,風捽仔,hong-tsut-a,hong-chut-a,3,kautian,False
hong-thiu-á,hong-thiu-á,風抽仔,hong-thiu-a,hong-thiu-a,3,kautian,False
hong-kuàn-á,hong-koàn-á,風灌仔,hong-kuan-a,hong-koan-a,3,kautian,False
tik-sàu-tsiú,tek-sàu-chiú,竹掃帚,tik-sau-tsiu,tek-sau-chiu,3,kautian,False
tshâ-kha-tháng,chhâ-kha-tháng,柴跤桶,tsha-kha-thang,chha-kha-thang,3,kautian,False
hú-ló-háng,hú-ló-háng,風呂桶,hu-lo-hang,hu-lo-hang,3,kautian,False
hú-lóo-tháng,hú-ló͘-tháng,風呂桶,hu-loo-thang,hu-lo͘-thang,3,kautian,False
ge̍h-king-tuà,ge̍h-keng-tòa,月經帶,geh-king-tua,geh-keng-toa,3,kautian,False
sái-pue-bī,sái-poe-bī,屎桮篾,sai-pue-bi,sai-poe-bi,3,kautian,False
tshán-á-king,chhán-á-keng,筅仔莖,tshan-a-king,chhan-a-keng,3,kautian,False
tê-pue-á,tê-poe-á,茶杯仔,te-pue-a,te-poe-a,3,kautian,False
tê-au-á,tê-au-á,茶甌仔,te-au-a,te-au-a,3,kautian,False
tshìn-thuî-á,chhìn-thûi-á,秤錘仔,tshin-thui-a,chhin-thui-a,3,kautian,False
tshiú-tiān-hér,chhiú-tiān-hér,手電火,tshiu-tian-her,chhiu-tian-her,3,kautian,False
tshài-lù-á,chhài-lù-á,菜鑢仔,tshai-lu-a,chhai-lu-a,3,kautian,False
kue-khau-á,koe-khau-á,瓜剾仔,kue-khau-a,koe-khau-a,3,kautian,False
tiòng-tuā-tsuí,tiòng-tōa-chúi,漲大水,tiong-tua-tsui,tiong-toa-chui,3,kautian,False
hué-ka-lāu,hóe-ka-lāu,火加落,hue-ka-lau,hoe-ka-lau,3,kautian,False
hué-sior-suann,hóe-sior-soaⁿ,火燒山,hue-sior-suann,hoe-sior-soaⁿ,3,kautian,False
hué-sior-tshù,hóe-sior-chhù,火燒厝,hue-sior-tshu,hoe-sior-chhu,3,kautian,False
sann-li̍t-tsueh,saⁿ-li̍t-choeh,三日節,sann-lit-tsueh,saⁿ-lit-choeh,3,kautian,False
sann-ji̍t-tseh,saⁿ-ji̍t-cheh,三日節,sann-jit-tseh,saⁿ-jit-cheh,3,kautian,False
sann-ge̍rh-tsueh,saⁿ-ge̍rh-choeh,三月節,sann-gerh-tsueh,saⁿ-gerh-choeh,3,kautian,False
sann-ge̍h-tsueh,saⁿ-ge̍h-choeh,三月節,sann-geh-tsueh,saⁿ-geh-choeh,3,kautian,False
gōo-gēr-tsereh,gō͘-gēr-chereh,五月節,goo-ger-tsereh,go͘-ger-chereh,3,kautian,False
tiông-iâng-tseh,tiông-iâng-cheh,重陽節,tiong-iang-tseh,tiong-iang-cheh,3,kautian,False
ló-kó-tsiō,ló-kó-chiō,咾𥑮石,lo-ko-tsio,lo-ko-chio,3,kautian,False
phànn-tsio̍rh-á,phàⁿ-chio̍rh-á,冇石仔,phann-tsiorh-a,phaⁿ-chiorh-a,3,kautian,False
hái-phû-tsio̍h,hái-phû-chio̍h,海浮石,hai-phu-tsioh,hai-phu-chioh,3,kautian,False
phànn-lóo-kóo,phàⁿ-ló͘-kó͘,冇硓𥑮,phann-loo-koo,phaⁿ-lo͘-ko͘,3,kautian,False
tshiú-kun--á,chhiú-kun--á,手巾仔,tshiu-kun--a,chhiu-kun--a,3,kautian,False
tshiú-piór-á,chhiú-piór-á,手錶仔,tshiu-pior-a,chhiu-pior-a,3,kautian,False
liō-táu--á,liō-táu--á,尿斗仔,lio-tau--a,lio-tau--a,3,kautian,False
jiō-táu-á,jiō-táu-á,尿斗仔,jio-tau-a,jio-tau-a,3,kautian,False
liō-ôo--á,liō-ô͘--á,尿盂仔,lio-oo--a,lio-o͘--a,3,kautian,False
hàinn-lôr-á,hàiⁿ-lôr-á,幌籮仔,hainn-lor-a,haiⁿ-lor-a,3,kautian,False
suí-hun-tsher,súi-hun-chher,水薰吹,sui-hun-tsher,sui-hun-chher,3,kautian,False
iû-kia̍h-á,iû-kia̍h-á,油寄仔,iu-kiah-a,iu-kiah-a,3,kautian,False
iû-khiā-á,iû-khiā-á,油寄仔,iu-khia-a,iu-khia-a,3,kautian,False
iû-ting--á,iû-teng--á,油燈仔,iu-ting--a,iu-teng--a,3,kautian,False
ting-á-hé,teng-á-hé,燈仔火,ting-a-he,teng-a-he,3,kautian,False
iû-kia̍h-á,iû-kia̍h-á,油攑仔,iu-kiah-a,iu-kiah-a,3,kautian,False
hér-uih--á,hér-uih--á,火劃仔,her-uih--a,her-uih--a,3,kautian,False
hér-tshat--á,hér-chhat--á,火擦仔,her-tshat--a,her-chhat--a,3,kautian,False
sai-khiann-tsînn,sai-khiaⁿ-chîⁿ,私奇錢,sai-khiann-tsinn,sai-khiaⁿ-chiⁿ,3,kautian,False
pua̍h-tháng-á,poa̍h-tháng-á,拔桶仔,puah-thang-a,poah-thang-a,3,kautian,False
lō-bér-tshiú,lō-bér-chhiú,落尾手,lo-ber-tshiu,lo-ber-chhiu,3,kautian,False
lōo-bué--á,lō͘-bóe--á,路尾仔,loo-bue--a,lo͘-boe--a,3,kautian,False
tsá-sî-á,chá-sî-á,早時仔,tsa-si-a,cha-si-a,3,kautian,False
tsái-sî-á,chái-sî-á,早時仔,tsai-si-a,chai-si-a,3,kautian,False
tsiùnn-tsái-khí,chiùⁿ-chái-khí,此早起,tsiunn-tsai-khi,chiuⁿ-chai-khi,3,kautian,False
tsá-khí-poo,chá-khí-po͘,早起晡,tsa-khi-poo,cha-khi-po͘,3,kautian,False
ing-àm-sî,eng-àm-sî,下昏暗時,ing-am-si,eng-am-si,3,kautian,False
àm-sî-á,àm-sî-á,暗時仔,am-si-a,am-si-a,3,kautian,False
tsiùnn-mî-hng,chiùⁿ-mî-hng,此暝昏,tsiunn-mi-hng,chiuⁿ-mi-hng,3,kautian,False
lua̍h-thinn--lâng,loa̍h-thiⁿ--lâng,熱天人,luah-thinn--lang,loah-thiⁿ--lang,3,kautian,False
lah-sap-á,lah-sap-á,垃圾仔,lah-sap-a,lah-sap-a,3,kautian,False
lâ-sâm-á,lâ-sâm-á,垃儳仔,la-sam-a,la-sam-a,3,kautian,False
sái-khat-á,sái-khat-á,屎𣁳仔,sai-khat-a,sai-khat-a,3,kautian,False
phóng-phú-á,phóng-phú-á,幫浦仔,phong-phu-a,phong-phu-a,3,kautian,False
phóng-phu-á,phóng-phu-á,幫浦仔,phong-phu-a,phong-phu-a,3,kautian,False
tsuí-pōng--á,chúi-pōng--á,水磅仔,tsui-pong--a,chui-pong--a,3,kautian,False
phòng-phuh--á,phòng-phuh--á,磅浦仔,phong-phuh--a,phong-phuh--a,3,kautian,False
phóng-phu̍h-á,phóng-phu̍h-á,磅浦仔,phong-phuh-a,phong-phuh-a,3,kautian,False
