tl,poj,hanzi,tl_no_tone,poj_no_tone,syllable_count,source
phok-tshú,phok-chhú,博取,phok-tshu,phok-chhu,2,taihoa
phok-tshut,phok-chhut,凸出,phok-tshut,phok-chhut,2,taihoa
phok-ha̍k,phok-ha̍k,博學,phok-hak,phok-hak,2,taihoa
phok-hong,phok-hong,樸風,phok-hong,phok-hong,2,taihoa
pho-ki̍p,pho-ki̍p,波及,pho-kip,pho-kip,2,taihoa
phok-khang,phok-khang,撲空,phok-khang,phok-khang,2,taihoa
phok-khik-pâi,phok-khek-pâi,撲克牌,phok-khik-pai,phok-khek-pai,3,taihoa
phok-kiat,phok-kiat,博孑,phok-kiat,phok-kiat,2,taihoa
phok-kiù,phok-kiù,撲救,phok-kiu,phok-kiu,2,taihoa
phok-ngá,phok-ngá,博雅,phok-nga,phok-nga,2,taihoa
phok-phok,phok-phok,撲撲,phok-phok,phok-phok,2,taihoa
phok-phok-tshia,phok-phok-chhia,撲撲車,phok-phok-tshia,phok-phok-chhia,3,taihoa
phok-phok-tuānn,phok-phok-tōaⁿ,撲撲彈,phok-phok-tuann,phok-phok-toaⁿ,3,taihoa
phok-sat,phok-sat,撲殺,phok-sat,phok-sat,2,taihoa
phok-siau,phok-siau,朴硝,phok-siau,phok-siau,2,taihoa
phok-si̍t,phok-si̍t,樸實,phok-sit,phok-sit,2,taihoa
phok-sòo,phok-sò͘,樸素,phok-soo,phok-so͘,2,taihoa
phok-sū,phok-sū,博士,phok-su,phok-su,2,taihoa
phok-sū-pan,phok-sū-pan,博士班,phok-su-pan,phok-su-pan,3,taihoa
phok-sū-phok,phok-sū-phok,博士博,phok-su-phok,phok-su-phok,3,taihoa
pho-lân,pho-lân,波瀾,pho-lan,pho-lan,2,taihoa
pho-lân,pho-lân,波蘭,pho-lan,pho-lan,2,taihoa
pho-lô-bi̍t,pho-lô-bi̍t,波羅蜜,pho-lo-bit,pho-lo-bit,3,taihoa
pho-lô-tshiū,pho-lô-chhiū,波羅樹,pho-lo-tshiu,pho-lo-chhiu,3,taihoa
pho-lōng,pho-lōng,波浪,pho-long,pho-long,2,taihoa
phóng,phóng,phóng,phong,phong,1,taihoa
phóng,phóng,捧,phong,phong,1,taihoa
phòng,phòng,胖,phong,phong,1,taihoa
phòng-bé,phòng-bé,胖碼,phong-be,phong-be,2,taihoa
phòng-bīn,phòng-bīn,碰面,phong-bin,phong-bin,2,taihoa
phòng-bīn,phòng-bīn,膨面,phong-bin,phong-bin,2,taihoa
phòng-bīn-kiànn,phòng-bīn-kiàⁿ,凸面鏡,phong-bin-kiann,phong-bin-kiaⁿ,3,taihoa
phòng-bué-bâ,phòng-bóe-bâ,膨尾狸,phong-bue-ba,phong-boe-ba,3,taihoa
phòng-tshìng,phòng-chhèng,膨沖,phong-tshing,phong-chheng,2,taihoa
phòng-tshí,phòng-chhí,膨鼠,phong-tshi,phong-chhi,2,taihoa
phòng-tshiàng,phòng-chhiàng,膨唱,phong-tshiang,phong-chhiang,2,taihoa
phòng-tshn̂g,phòng-chhn̂g,胖床,phong-tshng,phong-chhng,2,taihoa
phòng-tshn̂g,phòng-chhn̂g,膨床,phong-tshng,phong-chhng,2,taihoa
phòng-tsō-huà,phòng-chō-hòa,碰造化,phong-tso-hua,phong-cho-hoa,3,taihoa
phòng-hong,phòng-hong,胖風,phong-hong,phong-hong,2,taihoa
phòng-hong,phòng-hong,膨風,phong-hong,phong-hong,2,taihoa
phòng-hong-sian,phòng-hong-sian,膨風仙,phong-hong-sian,phong-hong-sian,3,taihoa
phòng-hún,phòng-hún,膨粉,phong-hun,phong-hun,2,taihoa
phòng-í,phòng-í,胖椅,phong-i,phong-i,2,taihoa
phòng-í,phòng-í,膨椅,phong-i,phong-i,2,taihoa
phòng-jī,phòng-jī,凸字,phong-ji,phong-ji,2,taihoa
phòng-kam,phòng-kam,椪柑,phong-kam,phong-kam,2,taihoa
phòng-kè,phòng-kè,膨價,phong-ke,phong-ke,2,taihoa
phòng-khí-lâi,phòng-khí-lâi,膨起來,phong-khi-lai,phong-khi-lai,3,taihoa
phòng--khí-lâi,phòng--khí-lâi,胖起來,phong--khi-lai,phong--khi-lai,3,taihoa
phòng-kiànn,phòng-kiàⁿ,凸鏡,phong-kiann,phong-kiaⁿ,2,taihoa
phòng-kiànn,phòng-kiàⁿ,膨鏡,phong-kiann,phong-kiaⁿ,2,taihoa
phòng-kûn,phòng-kûn,膨裙,phong-kun,phong-kun,2,taihoa
phòng-mn̂g-kńg,phòng-mn̂g-kńg,膨毛管,phong-mng-kng,phong-mng-kng,3,taihoa
phòng-nah-kiànn,phòng-nah-kiàⁿ,膨凹鏡,phong-nah-kiann,phong-nah-kiaⁿ,3,taihoa
phòng-pán,phòng-pán,胖版,phong-pan,phong-pan,2,taihoa
phòng-phā,phòng-phā,膨皰,phong-pha,phong-pha,2,taihoa
phòng-phuê,phòng-phôe,胖皮,phong-phue,phong-phoe,2,taihoa
phòng-phuê,phòng-phôe,碰皮,phong-phue,phong-phoe,2,taihoa
phòng-phuê,phòng-phôe,膨皮,phong-phue,phong-phoe,2,taihoa
phòng-phuh,phòng-phuh,泵浦,phong-phuh,phong-phuh,2,taihoa
phòng-piánn,phòng-piáⁿ,碰餅,phong-piann,phong-piaⁿ,2,taihoa
phòng-piánn,phòng-piáⁿ,膨餅,phong-piann,phong-piaⁿ,2,taihoa
phòng-sai-sai,phòng-sai-sai,胖獅獅,phong-sai-sai,phong-sai-sai,3,taihoa
phòng-sai-sai,phòng-sai-sai,膨獅獅,phong-sai-sai,phong-sai-sai,3,taihoa
phòng-se,phòng-se,胖紗,phong-se,phong-se,2,taihoa
phòng-se,phòng-se,膨紗,phong-se,phong-se,2,taihoa
phòng-se-tshiah,phòng-se-chhiah,膨紗刺,phong-se-tshiah,phong-se-chhiah,3,taihoa
phòng-se-sann,phòng-se-saⁿ,膨紗衫,phong-se-sann,phong-se-saⁿ,3,taihoa
phòng-tāi-hái,phòng-tāi-hái,膨大海,phong-tai-hai,phong-tai-hai,3,taihoa
phòng-ting,phòng-teng,碰釘,phong-ting,phong-teng,2,taihoa
phòng-ting,phòng-teng,膨丁,phong-ting,phong-teng,2,taihoa
phòng-thap,phòng-thap,膨蹋,phong-thap,phong-thap,2,taihoa
phòng-thâu,phòng-thâu,胖頭,phong-thau,phong-thau,2,taihoa
phòng-thâu,phòng-thâu,碰頭,phong-thau,phong-thau,2,taihoa
phòng-thuí,phòng-thúi,膨腿,phong-thui,phong-thui,2,taihoa
phòng-tio̍h,phòng-tio̍h,碰著,phong-tioh,phong-tioh,2,taihoa
phòng-tiòng,phòng-tiòng,膨脹,phong-tiong,phong-tiong,2,taihoa
phòng-tuā,phòng-tōa,膨大,phong-tua,phong-toa,2,taihoa
phòng-tóo,phòng-tó͘,胖肚,phong-too,phong-to͘,2,taihoa
phòng-tōo,phòng-tō͘,胖肚,phong-too,phong-to͘,2,taihoa
phòng-tōo,phòng-tō͘,碰肚,phong-too,phong-to͘,2,taihoa
phòng-tōo,phòng-tō͘,膨肚,phong-too,phong-to͘,2,taihoa
phông,phông,蓬,phong,phong,1,taihoa
phông,phông,篷,phong,phong,1,taihoa
phông-kong,phông-kong,膀胱,phong-kong,phong-kong,2,taihoa
phông-lōng-song,phông-lōng-song,蓬弄鬆,phong-long-song,phong-long-song,3,taihoa
phông-phông-tshìng,phông-phông-chhèng,蓬蓬沖,phong-phong-tshing,phong-phong-chheng,3,taihoa
phông-phông-ing,phông-phông-eng,蓬蓬颺,phong-phong-ing,phong-phong-eng,3,taihoa
phông-phông-to̍h,phông-phông-to̍h,蓬蓬著,phong-phong-toh,phong-phong-toh,3,taihoa
phông-pu̍t,phông-pu̍t,蓬勃,phong-put,phong-put,2,taihoa
phông-song,phông-song,蓬鬆,phong-song,phong-song,2,taihoa
phông-song-mi̍h,phông-song-mi̍h,蓬鬆物,phong-song-mih,phong-song-mih,3,taihoa
phōng-kó,phōng-kó,蓬果,phong-ko,phong-ko,2,taihoa
phōng-kong,phōng-kong,膀胱,phong-kong,phong-kong,2,taihoa
phōng-lōng-song,phōng-lōng-song,蓬弄鬆,phong-long-song,phong-long-song,3,taihoa
phōng-phōng-tshi,phōng-phōng-chhi,唪唪嗤,phong-phong-tshi,phong-phong-chhi,3,taihoa
phōng-phōng-hun,phōng-phōng-hun,蓬蓬燻,phong-phong-hun,phong-phong-hun,3,taihoa
phōng-sim,phōng-sim,蓬心,phong-sim,phong-sim,2,taihoa
phōng-song,phōng-song,蓬鬆,phong-song,phong-song,2,taihoa
phong-pài,phong-pài,澎湃,phong-pai,phong-pai,2,taihoa
phong-phài,phong-phài,豐沛,phong-phai,phong-phai,2,taihoa
pho-su,pho-su,波斯,pho-su,pho-su,2,taihoa
pho-sū-tùn,pho-sū-tùn,波士頓,pho-su-tun,pho-su-tun,3,taihoa
pho-su-uân,pho-su-oân,波斯灣,pho-su-uan,pho-su-oan,3,taihoa
pho-tē,pho-tē,坡地,pho-te,pho-te,2,taihoa
pho-tn̂g,pho-tn̂g,波長,pho-tng,pho-tng,2,taihoa
pho-tô,pho-tô,波濤,pho-to,pho-to,2,taihoa
pho-tōng,pho-tōng,波動,pho-tong,pho-tong,2,taihoa
pho-tōo,pho-tō͘,坡度,pho-too,pho-to͘,2,taihoa
phoo,pho͘,膚,phoo,pho͘,1,taihoa
phoo,pho͘,鋪,phoo,pho͘,1,taihoa
phoo,pho͘,麩,phoo,pho͘,1,taihoa
phóo,phó͘,圃,phoo,pho͘,1,taihoa
phóo,phó͘,普,phoo,pho͘,1,taihoa
phóo,phó͘,譜,phoo,pho͘,1,taihoa
phóo-tsa,phó͘-cha,普查,phoo-tsa,pho͘-cha,2,taihoa
phóo-tsè,phó͘-chè,普濟,phoo-tse,pho͘-che,2,taihoa
phóo-tshut,phó͘-chhut,譜出,phoo-tshut,pho͘-chhut,2,taihoa
phóo-tsiàu,phó͘-chiàu,普照,phoo-tsiau,pho͘-chiau,2,taihoa
phóo-khik,phó͘-khek,譜曲,phoo-khik,pho͘-khek,2,taihoa
phóo-khó,phó͘-khó,普考,phoo-kho,pho͘-kho,2,taihoa
phóo-kî-lia̍k,phó͘-kî-lia̍k,普其略,phoo-ki-liak,pho͘-ki-liak,3,taihoa
phóo-kî-lia̍k,phó͘-kî-lia̍k,頗其略,phoo-ki-liak,pho͘-ki-liak,3,taihoa
phóo-ki̍p,phó͘-ki̍p,普及,phoo-kip,pho͘-kip,2,taihoa
phóo-lia̍k,phó͘-lia̍k,普略,phoo-liak,pho͘-liak,2,taihoa
phóo-lia̍k-á,phó͘-lia̍k-á,普略仔,phoo-liak-a,pho͘-liak-a,3,taihoa
phóo-lia̍k-á,phó͘-lia̍k-á,頗略仔,phoo-liak-a,pho͘-liak-a,3,taihoa
phóo-me̍h,phó͘-me̍h,譜脈,phoo-meh,pho͘-meh,2,taihoa
phóo-me̍h-á,phó͘-me̍h-á,譜脈仔,phoo-meh-a,pho͘-meh-a,3,taihoa
phóo-phiàn,phó͘-phiàn,普遍,phoo-phian,pho͘-phian,2,taihoa
phóo-phiàn-huà,phó͘-phiàn-hòa,普遍化,phoo-phian-hua,pho͘-phian-hoa,3,taihoa
phóo-phóo,phó͘-phó͘,普普,phoo-phoo,pho͘-pho͘,2,taihoa
phóo-phóo-á,phó͘-phó͘-á,普普仔,phoo-phoo-a,pho͘-pho͘-a,3,taihoa
phóo-phóo-á,phó͘-phó͘-á,頗頗仔,phoo-phoo-a,pho͘-pho͘-a,3,taihoa
phóo-phóo-á,phó͘-phó͘-á,譜譜仔,phoo-phoo-a,pho͘-pho͘-a,3,taihoa
phóo-suán,phó͘-soán,普選,phoo-suan,pho͘-soan,2,taihoa
phóo-thian-hā,phó͘-thian-hā,普天下,phoo-thian-ha,pho͘-thian-ha,3,taihoa
phóo-thinn-ē,phó͘-thiⁿ-ē,普天下,phoo-thinn-e,pho͘-thiⁿ-e,3,taihoa
phóo-thong,phó͘-thong,普通,phoo-thong,pho͘-thong,2,taihoa
phóo-thong-tshia,phó͘-thong-chhia,普通車,phoo-thong-tshia,pho͘-thong-chhia,3,taihoa
phóo-thong-ji̍t,phó͘-thong-ji̍t,普通日,phoo-thong-jit,pho͘-thong-jit,3,taihoa
phóo-thong-lâng,phó͘-thong-lâng,普通人,phoo-thong-lang,pho͘-thong-lang,3,taihoa
phóo-thong-phe,phó͘-thong-phe,普通批,phoo-thong-phe,pho͘-thong-phe,3,taihoa
phóo-tōo,phó͘-tō͘,普度,phoo-too,pho͘-to͘,2,taihoa
phóo-tōo,phó͘-tō͘,普渡,phoo-too,pho͘-to͘,2,taihoa
phóo-tōo-kong,phó͘-tō͘-kong,普度公,phoo-too-kong,pho͘-to͘-kong,3,taihoa
phòo,phò͘,phòo,phoo,pho͘,1,taihoa
phòo,phò͘,鋪,phoo,pho͘,1,taihoa
phòo,phò͘,舖,phoo,pho͘,1,taihoa
phòo-puànn-lōo,phò͘-pòaⁿ-lō͘,鋪半路,phoo-puann-loo,pho͘-poaⁿ-lo͘,3,taihoa
phòo-sán,phò͘-sán,破產,phoo-san,pho͘-san,2,taihoa
phòo-si,phò͘-si,剖屍,phoo-si,pho͘-si,2,taihoa
phôo,phô͘,phôo,phoo,pho͘,1,taihoa
phôo,phô͘,扶,phoo,pho͘,1,taihoa
phôo,phô͘,蒲,phoo,pho͘,1,taihoa
phôo-āu-kha,phô͘-āu-kha,扶後腳,phoo-au-kha,pho͘-au-kha,3,taihoa
phôo-tsah,phô͘-chah,扶扎,phoo-tsah,pho͘-chah,2,taihoa
phôo-tshah,phô͘-chhah,扶插,phoo-tshah,pho͘-chhah,2,taihoa
phôo-kha,phô͘-kha,扶腳,phoo-kha,pho͘-kha,2,taihoa
phôo-kha-tshng,phô͘-kha-chhng,扶尻川,phoo-kha-tshng,pho͘-kha-chhng,3,taihoa
phôo--khí-lâi,phô͘--khí-lâi,扶起來,phoo--khi-lai,pho͘--khi-lai,3,taihoa
phôo-kong-ing,phô͘-kong-eng,蒲公英,phoo-kong-ing,pho͘-kong-eng,3,taihoa
phôo-lān,phô͘-lān,扶膦,phoo-lan,pho͘-lan,2,taihoa
phôo-lān-pha,phô͘-lān-pha,扶膦脬,phoo-lan-pha,pho͘-lan-pha,3,taihoa
phôo-lān-sian,phô͘-lān-sian,扶膦仙,phoo-lan-sian,pho͘-lan-sian,3,taihoa
phôo--lâng,phô͘--lâng,扶人,phoo--lang,pho͘--lang,2,taihoa
phôo-sáng,phô͘-sáng,扶搡,phoo-sang,pho͘-sang,2,taihoa
phôo-sat,phô͘-sat,菩薩,phoo-sat,pho͘-sat,2,taihoa
phôo-sian,phô͘-sian,扶仙,phoo-sian,pho͘-sian,2,taihoa
phôo-thê-tshiū,phô͘-thê-chhiū,菩提樹,phoo-the-tshiu,pho͘-the-chhiu,3,taihoa
phôo-thê-tsí,phô͘-thê-chí,菩提子,phoo-the-tsi,pho͘-the-chi,3,taihoa
phôo-thê-tsú,phô͘-thê-chú,菩提子,phoo-the-tsu,pho͘-the-chu,3,taihoa
phôo-thê-kó,phô͘-thê-kó,菩提果,phoo-the-ko,pho͘-the-ko,3,taihoa
phôo-thuân,phô͘-thoân,蒲團,phoo-thuan,pho͘-thoan,2,taihoa
phôo-tuā-sian,phô͘-tōa-sian,扶大仙,phoo-tua-sian,pho͘-toa-sian,3,taihoa
phôo-toh-á,phô͘-toh-á,扶桌仔,phoo-toh-a,pho͘-toh-a,3,taihoa
phōo,phō͘,簿,phoo,pho͘,1,taihoa
phōo-á,phō͘-á,簿仔,phoo-a,pho͘-a,2,taihoa
phōo-kì,phō͘-kì,簿記,phoo-ki,pho͘-ki,2,taihoa
phoo-bîn-tshn̂g,pho͘-bîn-chhn̂g,鋪眠床,phoo-bin-tshng,pho͘-bin-chhng,3,taihoa
phoo-bīn,pho͘-bīn,鋪面,phoo-bin,pho͘-bin,2,taihoa
phoo-bīn-than,pho͘-bīn-than,鋪面蟶,phoo-bin-than,pho͘-bin-than,3,taihoa
phoo-bīn-than,pho͘-bīn-than,鋪面攤,phoo-bin-than,pho͘-bin-than,3,taihoa
phoo-bīn-than,pho͘-bīn-than,舖面蟶,phoo-bin-than,pho͘-bin-than,3,taihoa
phoo-tsio̍h-á,pho͘-chio̍h-á,鋪石仔,phoo-tsioh-a,pho͘-chioh-a,3,taihoa
phoo-tsng-á,pho͘-chng-á,鋪磚仔,phoo-tsng-a,pho͘-chng-a,3,taihoa
phoo-kài,pho͘-kài,舖蓋,phoo-kai,pho͘-kai,2,taihoa
phoo-kiô,pho͘-kiô,鋪橋,phoo-kio,pho͘-kio,2,taihoa
phoo-lōo,pho͘-lō͘,鋪路,phoo-loo,pho͘-lo͘,2,taihoa
phoo-mî,pho͘-mî,鋪棉,phoo-mi,pho͘-mi,2,taihoa
phoo-pâi,pho͘-pâi,鋪排,phoo-pai,pho͘-pai,2,taihoa
phoo-pâi,pho͘-pâi,舖排,phoo-pai,pho͘-pai,2,taihoa
phoo-pâi-uē,pho͘-pâi-ōe,鋪排話,phoo-pai-ue,pho͘-pai-oe,3,taihoa
phoo-pâi-uē,pho͘-pâi-ōe,舖排話,phoo-pai-ue,pho͘-pai-oe,3,taihoa
phoo-pán,pho͘-pán,舖板,phoo-pan,pho͘-pan,2,taihoa
phoo-pang,pho͘-pang,鋪枋,phoo-pang,pho͘-pang,2,taihoa
phoo-pênn,pho͘-pêⁿ,鋪平,phoo-penn,pho͘-peⁿ,2,taihoa
phoo-siat,pho͘-siat,鋪設,phoo-siat,pho͘-siat,2,taihoa
phoo-siat,pho͘-siat,舖設,phoo-siat,pho͘-siat,2,taihoa
phoo-té,pho͘-té,舖底,phoo-te,pho͘-te,2,taihoa
phú,phú,phú,phu,phu,1,taihoa
phú,phú,蜅,phu,phu,1,taihoa
phú-á-kng,phú-á-kng,昲仔光,phu-a-kng,phu-a-kng,3,taihoa
phú-ba̍k,phú-ba̍k,昲目,phu-bak,phu-bak,2,taihoa
phú-tshang,phú-chhang,昲蔥,phu-tshang,phu-chhang,2,taihoa
phú-khi̍t,phú-khi̍t,昲杙,phu-khit,phu-khit,2,taihoa
phú-kng,phú-kng,昲光,phu-kng,phu-kng,2,taihoa
phú-kong-tshài,phú-kong-chhài,昲公菜,phu-kong-tshai,phu-kong-chhai,3,taihoa
phú-li̍k,phú-le̍k,昲綠,phu-lik,phu-lek,2,taihoa
phú-phú,phú-phú,phú-phú,phu-phu,phu-phu,2,taihoa
phú-phú,phú-phú,昲昲,phu-phu,phu-phu,2,taihoa
phú-phú,phú-phú,殕殕,phu-phu,phu-phu,2,taihoa
phú-sik,phú-sek,昲色,phu-sik,phu-sek,2,taihoa
phû,phû,浮,phu,phu,1,taihoa
phû-bīn,phû-bīn,浮面,phu-bin,phu-bin,2,taihoa
phû-tsâi,phû-châi,浮財,phu-tsai,phu-chai,2,taihoa
phû-tshìng,phû-chhèng,浮沖,phu-tshing,phu-chheng,2,taihoa
phû-tshìng,phû-chhèng,浮蒸,phu-tshing,phu-chheng,2,taihoa
phû-tsînn,phû-chîⁿ,浮錢,phu-tsinn,phu-chiⁿ,2,taihoa
phû-tsio̍h,phû-chio̍h,浮石,phu-tsioh,phu-chioh,2,taihoa
phû-tsiu,phû-chiu,浮州,phu-tsiu,phu-chiu,2,taihoa
phû-tsiu,phû-chiu,浮洲,phu-tsiu,phu-chiu,2,taihoa
phû-tsuí,phû-chúi,浮水,phu-tsui,phu-chui,2,taihoa
phû-tsuí-tsînn,phû-chúi-chîⁿ,浮水錢,phu-tsui-tsinn,phu-chui-chiⁿ,3,taihoa
phû-tsuí-huè,phû-chúi-hòe,浮水貨,phu-tsui-hue,phu-chui-hoe,3,taihoa
phû-hái-tsio̍h,phû-hái-chio̍h,浮海石,phu-hai-tsioh,phu-hai-chioh,3,taihoa
phû-hue,phû-hoe,浮花,phu-hue,phu-hoe,2,taihoa
phû-ho̍k-tē,phû-ho̍k-tē,浮復地,phu-hok-te,phu-hok-te,3,taihoa
phû-ió-ió,phû-ió-ió,浮舀舀,phu-io-io,phu-io-io,3,taihoa
phû-ioh,phû-ioh,浮溢,phu-ioh,phu-ioh,2,taihoa
phû-ioh-ioh,phû-ioh-ioh,浮溢溢,phu-ioh-ioh,phu-ioh-ioh,3,taihoa
phû-iông,phû-iông,芙蓉,phu-iong,phu-iong,2,taihoa
phû-iû,phû-iû,浮游,phu-iu,phu-iu,2,taihoa
phû--khí-lâi,phû--khí-lâi,浮起來,phu--khi-lai,phu--khi-lai,3,taihoa
phû-ki,phû-ki,浮居,phu-ki,phu-ki,2,taihoa
phû-kuân-kuân,phû-koân-koân,浮高高,phu-kuan-kuan,phu-koan-koan,3,taihoa
phû-lām,phû-lām,浮濫,phu-lam,phu-lam,2,taihoa
phû-li̍k,phû-le̍k,浮力,phu-lik,phu-lek,2,taihoa
phû-liû-tîn,phû-liû-tîn,浮留藤,phu-liu-tin,phu-liu-tin,3,taihoa
phû-lùn,phû-lùn,浮崙,phu-lun,phu-lun,2,taihoa
phû-lûn,phû-lûn,浮崙,phu-lun,phu-lun,2,taihoa
phû-lūn,phû-lūn,浮崙,phu-lun,phu-lun,2,taihoa
phû-miâ,phû-miâ,浮名,phu-mia,phu-mia,2,taihoa
phû-pán,phû-pán,浮版,phu-pan,phu-pan,2,taihoa
phû-phànn,phû-phàⁿ,浮冇,phu-phann,phu-phaⁿ,2,taihoa
phû-phànn-phànn,phû-phàⁿ-phàⁿ,浮冇冇,phu-phann-phann,phu-phaⁿ-phaⁿ,3,taihoa
phû-phîng,phû-phêng,浮萍,phu-phing,phu-pheng,2,taihoa
phû-phiò,phû-phiò,浮剽,phu-phio,phu-phio,2,taihoa
phû-phiò,phû-phiò,浮漂,phu-phio,phu-phio,2,taihoa
phû-phiô,phû-phiô,浮薸,phu-phio,phu-phio,2,taihoa
phû-phû-tshìng,phû-phû-chhèng,浮浮沖,phu-phu-tshing,phu-phu-chheng,3,taihoa
phû-sè,phû-sè,浮世,phu-se,phu-se,2,taihoa
phû-si,phû-si,浮屍,phu-si,phu-si,2,taihoa
phû-siàu,phû-siàu,浮數,phu-siau,phu-siau,2,taihoa
phû-sua,phû-soa,浮沙,phu-sua,phu-soa,2,taihoa
phû-sū,phû-sū,浮嶼,phu-su,phu-su,2,taihoa
phû-tāng,phû-tāng,浮筩,phu-tang,phu-tang,2,taihoa
phû-thâu,phû-thâu,浮頭,phu-thau,phu-thau,2,taihoa
phû-tiànn,phû-tiàⁿ,浮碇,phu-tiann,phu-tiaⁿ,2,taihoa
phû-tiau,phû-tiau,浮雕,phu-tiau,phu-tiau,2,taihoa
phû-tîm,phû-tîm,浮沈,phu-tim,phu-tim,2,taihoa
phû-tîm,phû-tîm,浮沉,phu-tim,phu-tim,2,taihoa
phû-tîn,phû-tîn,浮塵,phu-tin,phu-tin,2,taihoa
phû-tîn-á,phû-tîn-á,浮塵仔,phu-tin-a,phu-tin-a,3,taihoa
phû-tîn-tshài,phû-tîn-chhài,浮藤菜,phu-tin-tshai,phu-tin-chhai,3,taihoa
phû-tô-tsâng,phû-tô-châng,葡萄叢,phu-to-tsang,phu-to-chang,3,taihoa
phû-tô-tshiū,phû-tô-chhiū,葡萄樹,phu-to-tshiu,phu-to-chhiu,3,taihoa
phû-tô-gê,phû-tô-gê,葡萄牙,phu-to-ge,phu-to-ge,3,taihoa
phû-tô-iū,phû-tô-iū,葡萄柚,phu-to-iu,phu-to-iu,3,taihoa
phû-tô-kuann,phû-tô-koaⁿ,葡萄乾,phu-to-kuann,phu-to-koaⁿ,3,taihoa
phû-tô-thn̂g,phû-tô-thn̂g,葡萄糖,phu-to-thng,phu-to-thng,3,taihoa
phû-tom,phû-tom,浮丼,phu-tom,phu-tom,2,taihoa
phû-tōng,phû-tōng,浮動,phu-tong,phu-tong,2,taihoa
phū,phū,phū,phu,phu,1,taihoa
phū,phū,浡,phu,phu,1,taihoa
phū-tshìng,phū-chhèng,泡蒸,phu-tshing,phu-chheng,2,taihoa
phū-phū-pue,phū-phū-poe,浡浡飛,phu-phu-pue,phu-phu-poe,3,taihoa
phū-phū-pue,phū-phū-poe,撲撲飛,phu-phu-pue,phu-phu-poe,3,taihoa
phuh,phuh,phuh,phuh,phuh,1,taihoa
phuh,phuh,哱,phuh,phuh,1,taihoa
phu̍h,phu̍h,浡,phuh,phuh,1,taihoa
phu̍h-phu̍h-tshuán,phu̍h-phu̍h-chhoán,哱哱喘,phuh-phuh-tshuan,phuh-phuh-chhoan,3,taihoa
phuh-phuh-tshuán,phuh-phuh-chhoán,哼哼喘,phuh-phuh-tshuan,phuh-phuh-chhoan,3,taihoa
phuh-phuh-tshuán,phuh-phuh-chhoán,哱哱喘,phuh-phuh-tshuan,phuh-phuh-chhoan,3,taihoa
phuh-sua-io̍h,phuh-soa-io̍h,哱痧藥,phuh-sua-ioh,phuh-soa-ioh,3,taihoa
phuì,phùi,m̄,phui,phui,1,taihoa
phuì,phùi,phuì,phui,phui,1,taihoa
phuì,phùi,吐,phui,phui,1,taihoa
phuì,phùi,屁,phui,phui,1,taihoa
phuì-bīn,phùi-bīn,屁面,phui-bin,phui-bin,2,taihoa
phuì-bīn,phùi-bīn,呸面,phui-bin,phui-bin,2,taihoa
phuì-bīn-uē,phùi-bīn-ōe,屁面話,phui-bin-ue,phui-bin-oe,3,taihoa
phuì-tshàu-nuā,phùi-chhàu-nōa,呸臭瀾,phui-tshau-nua,phui-chhau-noa,3,taihoa
phuì-tshuì-nuā,phùi-chhùi-nōa,呸嘴瀾,phui-tshui-nua,phui-chhui-noa,3,taihoa
phuì-hueh,phùi-hoeh,呸血,phui-hueh,phui-hoeh,2,taihoa
phuì-nuā,phùi-nōa,呸瀾,phui-nua,phui-noa,2,taihoa
phuì-pe̍h-nuā,phùi-pe̍h-nōa,呸白瀾,phui-peh-nua,phui-peh-noa,3,taihoa
phuì-thâm,phùi-thâm,呸痰,phui-tham,phui-tham,2,taihoa
phuì-that-á,phùi-that-á,屁塞仔,phui-that-a,phui-that-a,3,taihoa
phun,phun,phun,phun,phun,1,taihoa
phun,phun,潘,phun,phun,1,taihoa
phún,phún,phún,phun,phun,1,taihoa
phún,phún,畚,phun,phun,1,taihoa
phún-tsáu,phún-cháu,翸走,phun-tsau,phun-chau,2,taihoa
phún-tsháu,phún-chháu,翸草,phun-tshau,phun-chhau,2,taihoa
phún-phián,phún-phián,畚翼,phun-phian,phun-phian,2,taihoa
phùn,phùn,噴,phun,phun,1,taihoa
phùn-bū-khì,phùn-bū-khì,噴霧器,phun-bu-khi,phun-bu-khi,3,taihoa
phùn-tse,phùn-che,噴劑,phun-tse,phun-che,2,taihoa
phùn-tshat,phùn-chhat,噴漆,phun-tshat,phun-chhat,2,taihoa
phùn-tshuì,phùn-chhùi,噴嘴,phun-tshui,phun-chhui,2,taihoa
phùn-tshut,phùn-chhut,噴出,phun-tshut,phun-chhut,2,taihoa
phùn-tshut-lâi,phùn-chhut-lâi,噴出來,phun-tshut-lai,phun-chhut-lai,3,taihoa
phùn-tsuânn,phùn-chôaⁿ,噴泉,phun-tsuann,phun-choaⁿ,2,taihoa
phùn-tsuānn,phùn-chōaⁿ,噴濺,phun-tsuann,phun-choaⁿ,2,taihoa
phùn-tsuí,phùn-chúi,噴水,phun-tsui,phun-chui,2,taihoa
phùn-tsuí-ôo,phùn-chúi-ô͘,噴水壺,phun-tsui-oo,phun-chui-o͘,3,taihoa
phùn-tsuí-tî,phùn-chúi-tî,噴水池,phun-tsui-ti,phun-chui-ti,3,taihoa
phùn-hué-khì,phùn-hóe-khì,噴火器,phun-hue-khi,phun-hoe-khi,3,taihoa
phùn-hué-suann,phùn-hóe-soaⁿ,噴火山,phun-hue-suann,phun-hoe-soaⁿ,3,taihoa
