tl,poj,hanzi,tl_no_tone,poj_no_tone,syllable_count,source
iú-kî,iú-kî,有期,iu-ki,iu-ki,2,taijit
iú-kî-tshù,iú-kî-chhù,有其處,iu-ki-tshu,iu-ki-chhu,3,taijit
iú-ki-bu̍t,iú-ki-bu̍t,有機物,iu-ki-but,iu-ki-but,3,taijit
iú-kò,iú-kò,有過,iu-ko,iu-ko,2,taijit
iú-kuái,iú-koái,誘拐,iu-kuai,iu-koai,2,taijit
iú-kong,iú-kong,有功,iu-kong,iu-kong,2,taijit
iú-li̍k-tsiá,iú-le̍k-chiá,有力者,iu-lik-tsia,iu-lek-chia,3,taijit
iú-lí,iú-lí,有理,iu-li,iu-li,2,taijit
iú-lī,iú-lī,有利,iu-li,iu-li,2,taijit
iú-lōo,iú-lō͘,有路,iu-loo,iu-lo͘,2,taijit
iú-miâ,iú-miâ,有名,iu-mia,iu-mia,2,taijit
iú-pang,iú-pang,友邦,iu-pang,iu-pang,2,taijit
iú-san,iú-san,有山,iu-san,iu-san,2,taijit
iú-sat,iú-sat,誘殺,iu-sat,iu-sat,2,taijit
iú-sè,iú-sè,有勢,iu-se,iu-se,2,taijit
iú-sîng,iú-sêng,有成,iu-sing,iu-seng,2,taijit
iú-sí,iú-sí,有始,iu-si,iu-si,2,taijit
iú-sî,iú-sî,酉時,iu-si,iu-si,2,taijit
iú-siā,iú-siā,有麝,iu-sia,iu-sia,2,taijit
iú-si-kuann,iú-si-koaⁿ,有司官,iu-si-kuann,iu-si-koaⁿ,3,taijit
iú-sóo-tham,iú-só͘-tham,有所貪,iu-soo-tham,iu-so͘-tham,3,taijit
iú-sòo,iú-sò͘,有數,iu-soo,iu-so͘,2,taijit
iú-su,iú-su,有司,iu-su,iu-su,2,taijit
iú-sún,iú-sún,有損,iu-sun,iu-sun,2,taijit
iú-tiân,iú-tiân,有田,iu-tian,iu-tian,2,taijit
iú-tō,iú-tō,友道,iu-to,iu-to,2,taijit
iú-û,iú-û,有餘,iu-u,iu-u,2,taijit
iú-uî,iú-ûi,有為,iu-ui,iu-ui,2,taijit
iú-un,iú-un,有恩,iu-un,iu-un,2,taijit
iù,iù,幼,iu,iu,1,taijit
iù-bah,iù-bah,幼肉,iu-bah,iu-bah,2,taijit
iù-bua̍h,iù-boa̍h,幼末,iu-buah,iu-boah,2,taijit
iù-buah-buah,iù-boah-boah,幼抹抹,iu-buah-buah,iu-boah-boah,3,taijit
iù-tshe,iù-chhe,幼吹,iu-tshe,iu-chhe,2,taijit
iù-tsínn,iù-chíⁿ,幼嫩,iu-tsinn,iu-chiⁿ,2,taijit
iù-tsio̍h,iù-chio̍h,幼石,iu-tsioh,iu-chioh,2,taijit
iù-hà,iù-hà,幼孝,iu-ha,iu-ha,2,taijit
iù-hâi,iù-hâi,幼孩,iu-hai,iu-hai,2,taijit
iù-ha̍k,iù-ha̍k,幼學,iu-hak,iu-hak,2,taijit
iù-hê-á,iù-hê-á,幼蝦仔,iu-he-a,iu-he-a,3,taijit
iù-hî,iù-hî,幼魚,iu-hi,iu-hi,2,taijit
iù-hio̍h,iù-hio̍h,幼葉,iu-hioh,iu-hioh,2,taijit
iù-hiunn,iù-hiuⁿ,幼香,iu-hiunn,iu-hiuⁿ,2,taijit
iù-hue,iù-hoe,幼花,iu-hue,iu-hoe,2,taijit
iù-huè,iù-hòe,幼貨,iu-hue,iu-hoe,2,taijit
iù-hu-hu,iù-hu-hu,幼灰灰,iu-hu-hu,iu-hu-hu,3,taijit
iù-huî,iù-hûi,幼磁,iu-hui,iu-hui,2,taijit
iù-hún-hún,iù-hún-hún,幼粉粉,iu-hun-hun,iu-hun-hun,3,taijit
iù-iù,iù-iù,幼幼,iu-iu,iu-iu,2,taijit
iù-jî,iù-jî,幼兒,iu-ji,iu-ji,2,taijit
iù-jī,iù-jī,幼字,iu-ji,iu-ji,2,taijit
iù-jī,iù-jī,幼膩,iu-ji,iu-ji,2,taijit
iù-kha,iù-kha,幼腳,iu-kha,iu-kha,2,taijit
iù-kioh,iù-kioh,幼腳,iu-kioh,iu-kioh,2,taijit
iù-kiat,iù-kiat,幼結,iu-kiat,iu-kiat,2,taijit
iù-kut,iù-kut,幼骨,iu-kut,iu-kut,2,taijit
iù-liân,iù-liân,幼年,iu-lian,iu-lian,2,taijit
iù-lia̍p-mi̍h,iù-lia̍p-mi̍h,幼粒物,iu-liap-mih,iu-liap-mih,3,taijit
iù-lōo,iù-lō͘,幼路,iu-loo,iu-lo͘,2,taijit
iù-mn̂g-kue,iù-mn̂g-koe,幼毛雞,iu-mng-kue,iu-mng-koe,3,taijit
iù-nâ,iù-nâ,幼籃,iu-na,iu-na,2,taijit
iù-nńg,iù-nńg,幼軟,iu-nng,iu-nng,2,taijit
iù-nńg-nńg,iù-nńg-nńg,幼軟軟,iu-nng-nng,iu-nng-nng,3,taijit
iù-uánn,iù-óaⁿ,幼碗,iu-uann,iu-oaⁿ,2,taijit
iù-phiah,iù-phiah,幼甓,iu-phiah,iu-phiah,2,taijit
iù-pòo,iù-pò͘,幼布,iu-poo,iu-po͘,2,taijit
iù-puî,iù-pûi,幼肥,iu-pui,iu-pui,2,taijit
iù-sap-sap,iù-sap-sap,幼屑屑,iu-sap-sap,iu-sap-sap,3,taijit
iù-siann,iù-siaⁿ,幼聲,iu-siann,iu-siaⁿ,2,taijit
iù-siau,iù-siau,幼消,iu-siau,iu-siau,2,taijit
iù-siù,iù-siù,幼秀,iu-siu,iu-siu,2,taijit
iù-sua,iù-soa,幼砂,iu-sua,iu-soa,2,taijit
iù-suànn,iù-sòaⁿ,幼線,iu-suann,iu-soaⁿ,2,taijit
iù-suè,iù-sòe,幼細,iu-sue,iu-soe,2,taijit
iù-sut-sut,iù-sut-sut,幼屑屑,iu-sut-sut,iu-sut-sut,3,taijit
iù-tâng,iù-tâng,幼筒,iu-tang,iu-tang,2,taijit
iù-tê,iù-tê,幼茶,iu-te,iu-te,2,taijit
iù-ting,iù-teng,幼丁,iu-ting,iu-teng,2,taijit
iù-tī,iù-tī,幼稚,iu-ti,iu-ti,2,taijit
iù-tī-uân,iù-tī-oân,幼稚園,iu-ti-uan,iu-ti-oan,3,taijit
iù-tiám,iù-tiám,幼點,iu-tiam,iu-tiam,2,taijit
iù-to-tsio̍h,iù-to-chio̍h,幼刀石,iu-to-tsioh,iu-to-chioh,3,taijit
iù-tông,iù-tông,幼童,iu-tong,iu-tong,2,taijit
iû,iû,游,iu,iu,1,taijit
iû,iû,由,iu,iu,1,taijit
iû,iû,尤,iu,iu,1,taijit
iû,iû,油,iu,iu,1,taijit
iû,iû,遊,iu,iu,1,taijit
iû-àng,iû-àng,油甕,iu-ang,iu-ang,2,taijit
iû-bah,iû-bah,油肉,iu-bah,iu-bah,2,taijit
iû-bī,iû-bī,油味,iu-bi,iu-bi,2,taijit
iû-bîn,iû-bîn,遊民,iu-bin,iu-bin,2,taijit
iû-bīn,iû-bīn,油面,iu-bin,iu-bin,2,taijit
iû-tsà,iû-chà,油炸,iu-tsa,iu-cha,2,taijit
iû-tsāi,iû-chāi,由在,iu-tsai,iu-chai,2,taijit
iû-tsàn,iû-chàn,油棧,iu-tsan,iu-chan,2,taijit
iû-tse,iû-che,油渣,iu-tse,iu-che,2,taijit
iû-tsìng-kio̍k,iû-chèng-kio̍k,郵政局,iu-tsing-kiok,iu-cheng-kiok,3,taijit
iû-tsìng-tháng,iû-chèng-tháng,郵政桶,iu-tsing-thang,iu-cheng-thang,3,taijit
iû-tshài,iû-chhài,油菜,iu-tshai,iu-chhai,2,taijit
iû-tshat,iû-chhat,油漆,iu-tshat,iu-chhat,2,taijit
iû-tshe,iû-chhe,郵差,iu-tshe,iu-chhe,2,taijit
iû-tshia,iû-chhia,油車,iu-tshia,iu-chhia,2,taijit
iû-tsho,iû-chho,油臊,iu-tsho,iu-chho,2,taijit
iû-tshia-ké,iû-chhia-ké,油車粿,iu-tshia-ke,iu-chhia-ke,3,taijit
iû-tsinn,iû-chiⁿ,油掙,iu-tsinn,iu-chiⁿ,2,taijit
iû-tsínn,iû-chíⁿ,油井,iu-tsinn,iu-chiⁿ,2,taijit
iû-tsuá,iû-chóa,油紙,iu-tsua,iu-choa,2,taijit
iû-tsuánn,iû-chóaⁿ,油盞,iu-tsuann,iu-choaⁿ,2,taijit
iû-tsuí,iû-chúi,油水,iu-tsui,iu-chui,2,taijit
iû-tsûn,iû-chûn,油船,iu-tsun,iu-chun,2,taijit
iû-tsûn,iû-chûn,郵船,iu-tsun,iu-chun,2,taijit
iû-tsûn,iû-chûn,遊船,iu-tsun,iu-chun,2,taijit
iû-gē,iû-gē,遊藝,iu-ge,iu-ge,2,taijit
iû-guân,iû-goân,猶原,iu-guan,iu-goan,2,taijit
iû-hái,iû-hái,遊海,iu-hai,iu-hai,2,taijit
iû-ha̍k,iû-ha̍k,遊學,iu-hak,iu-hak,2,taijit
iû-ham,iû-ham,油蚶,iu-ham,iu-ham,2,taijit
iû-hé,iû-hé,油火,iu-he,iu-he,2,taijit
iû-hé-tsînn,iû-hé-chîⁿ,油火錢,iu-he-tsinn,iu-he-chiⁿ,3,taijit
iû-hé-ian,iû-hé-ian,油火煙,iu-he-ian,iu-he-ian,3,taijit
iû-hìng,iû-hèng,遊興,iu-hing,iu-heng,2,taijit
iû-hì,iû-hì,遊戲,iu-hi,iu-hi,2,taijit
iû-hî,iû-hî,油魚,iu-hi,iu-hi,2,taijit
iû-hî,iû-hî,尤魚,iu-hi,iu-hi,2,taijit
iû-hia,iû-hia,油靴,iu-hia,iu-hia,2,taijit
iû-hio̍h-lâm,iû-hio̍h-lâm,油葉楠,iu-hioh-lam,iu-hioh-lam,3,taijit
iû-hio̍h-tê,iû-hio̍h-tê,油葉茶,iu-hioh-te,iu-hioh-te,3,taijit
iû-hiunn,iû-hiuⁿ,油香,iu-hiunn,iu-hiuⁿ,2,taijit
iû-hiunn-tsînn,iû-hiuⁿ-chîⁿ,油香錢,iu-hiunn-tsinn,iu-hiuⁿ-chiⁿ,3,taijit
iû-hue,iû-hoe,油灰,iu-hue,iu-hoe,2,taijit
iû-huē,iû-hōe,郵匯,iu-hue,iu-hoe,2,taijit
iû-hong,iû-hong,遊方,iu-hong,iu-hong,2,taijit
iû-hong,iû-hong,油瘋,iu-hong,iu-hong,2,taijit
iû-hú,iû-hú,遊府,iu-hu,iu-hu,2,taijit
iû-huì,iû-hùi,郵費,iu-hui,iu-hui,2,taijit
iû-ia̍h,iû-ia̍h,郵役,iu-iah,iu-iah,2,taijit
iû-ian,iû-ian,油煙,iu-ian,iu-ian,2,taijit
iû-iû,iû-iû,遊遊,iu-iu,iu-iu,2,taijit
iû-iû,iû-iû,悠悠,iu-iu,iu-iu,2,taijit
iû-iû,iû-iû,油油,iu-iu,iu-iu,2,taijit
iû-jī,iû-jī,油膩,iu-ji,iu-ji,2,taijit
iû-jiah,iû-jiah,油跡,iu-jiah,iu-jiah,2,taijit
iû-kak,iû-kak,羊角,iu-kak,iu-kak,2,taijit
iû-kak-tsháu,iû-kak-chháu,羊角草,iu-kak-tshau,iu-kak-chhau,3,taijit
iû-kak-hong,iû-kak-hong,羊角風,iu-kak-hong,iu-kak-hong,3,taijit
iû-kak-hong,iû-kak-hong,羊角瘋,iu-kak-hong,iu-kak-hong,3,taijit
iû-kak-tāu,iû-kak-tāu,羊角豆,iu-kak-tau,iu-kak-tau,3,taijit
iû-kak-ting,iû-kak-teng,羊角燈,iu-kak-ting,iu-kak-teng,3,taijit
iû-kan,iû-kan,油矸,iu-kan,iu-kan,2,taijit
iû-kang,iû-kang,遊江,iu-kang,iu-kang,2,taijit
iû-kau,iû-kau,油郊,iu-kau,iu-kau,2,taijit
iû-káu,iû-káu,油垢,iu-kau,iu-kau,2,taijit
iû-kik,iû-kek,遊擊,iu-kik,iu-kek,2,taijit
iû-khì,iû-khì,油氣,iu-khi,iu-khi,2,taijit
iû-kī-tiûnn,iû-kī-tiûⁿ,遊技場,iu-ki-tiunn,iu-ki-tiuⁿ,3,taijit
iû-kià,iû-kià,郵寄,iu-kia,iu-kia,2,taijit
iû-kiānn,iû-kiāⁿ,郵件,iu-kiann,iu-kiaⁿ,2,taijit
iû-kuà-tshài,iû-kòa-chhài,油芥菜,iu-kua-tshai,iu-koa-chhai,3,taijit
iû-kuàn,iû-koàn,油罐,iu-kuan,iu-koan,2,taijit
iû-kue,iû-koe,遊街,iu-kue,iu-koe,2,taijit
iû-kok,iû-kok,油梏,iu-kok,iu-kok,2,taijit
iû-kuì,iû-kùi,油桂,iu-kui,iu-kui,2,taijit
iû-kuī,iû-kūi,油櫃,iu-kui,iu-kui,2,taijit
iû-lâi,iû-lâi,由來,iu-lai,iu-lai,2,taijit
iû-lám,iû-lám,遊覽,iu-lam,iu-lam,2,taijit
iû-lân-hue,iû-lân-hoe,油蘭花,iu-lan-hue,iu-lan-hoe,3,taijit
iû-láng,iû-láng,油籠,iu-lang,iu-lang,2,taijit
iû-lāu,iû-lāu,油漏,iu-lau,iu-lau,2,taijit
iû-li̍k,iû-le̍k,油綠,iu-lik,iu-lek,2,taijit
iû-li̍k,iû-le̍k,遊歷,iu-lik,iu-lek,2,taijit
iû-lô,iû-lô,油濁,iu-lo,iu-lo,2,taijit
iû-muâ,iû-môa,油麻,iu-mua,iu-moa,2,taijit
iû-uê,iû-ôe,油鞋,iu-ue,iu-oe,2,taijit
iû-uē,iû-ōe,油畫,iu-ue,iu-oe,2,taijit
iû-o̍h,iû-o̍h,遊學,iu-oh,iu-oh,2,taijit
iû-o̍h-sian,iû-o̍h-sian,遊學仙,iu-oh-sian,iu-oh-sian,3,taijit
iû-pân,iû-pân,油瓶,iu-pan,iu-pan,2,taijit
iû-phiò,iû-phiò,郵票,iu-phio,iu-phio,2,taijit
iû-phoh,iû-phoh,油粕,iu-phoh,iu-phoh,2,taijit
iû-piān,iû-piān,郵便,iu-pian,iu-pian,2,taijit
iû-piān-tsûn,iû-piān-chûn,郵便船,iu-pian-tsun,iu-pian-chun,3,taijit
iû-piān-kio̍k,iû-piān-kio̍k,郵便局,iu-pian-kiok,iu-pian-kiok,3,taijit
iû-piān-siunn,iû-piān-siuⁿ,郵便箱,iu-pian-siunn,iu-pian-siuⁿ,3,taijit
iû-pn̄g,iû-pn̄g,油飯,iu-png,iu-png,2,taijit
iû-pòo,iû-pò͘,油布,iu-poo,iu-po͘,2,taijit
iû-sam,iû-sam,油杉,iu-sam,iu-sam,2,taijit
iû-sann,iû-saⁿ,油衫,iu-sann,iu-saⁿ,2,taijit
iû-si,iû-si,遊絲,iu-si,iu-si,2,taijit
iû-sia̍h,iû-sia̍h,油勺,iu-siah,iu-siah,2,taijit
iû-siông,iû-siông,油松,iu-siong,iu-siong,2,taijit
iû-siúnn,iû-siúⁿ,遊賞,iu-siunn,iu-siuⁿ,2,taijit
iû-suann,iû-soaⁿ,遊山,iu-suann,iu-soaⁿ,2,taijit
iû-suè,iû-sòe,遊說,iu-sue,iu-soe,2,taijit
iû-soo-kián,iû-so͘-kián,油穌繭,iu-soo-kian,iu-so͘-kian,3,taijit
iû-soo-kiáu,iû-so͘-kiáu,油穌餃,iu-soo-kiau,iu-so͘-kiau,3,taijit
iû-soo-piánn,iû-so͘-piáⁿ,油穌餅,iu-soo-piann,iu-so͘-piaⁿ,3,taijit
iû-tái,iû-tái,油滓,iu-tai,iu-tai,2,taijit
iû-tànn,iû-tàⁿ,油擔,iu-tann,iu-taⁿ,2,taijit
iû-tâng,iû-tâng,油桐,iu-tang,iu-tang,2,taijit
iû-tâng-tshiū,iû-tâng-chhiū,油桐樹,iu-tang-tshiu,iu-tang-chhiu,3,taijit
iû-tāu,iû-tāu,油豆,iu-tau,iu-tau,2,taijit
iû-tê,iû-tê,油茶,iu-te,iu-te,2,taijit
iû-tuê-niau,iû-tôe-niau,油蹄貓,iu-tue-niau,iu-toe-niau,3,taijit
iû-ting,iû-teng,油燈,iu-ting,iu-teng,2,taijit
iû-thài,iû-thài,猷太,iu-thai,iu-thai,2,taijit
iû-thài-lâng,iû-thài-lâng,猷太人,iu-thai-lang,iu-thai-lang,3,taijit
iû-tháng,iû-tháng,油桶,iu-thang,iu-thang,2,taijit
iû-thian-hô,iû-thian-hô,遊天河,iu-thian-ho,iu-thian-ho,3,taijit
iû-thiông,iû-thiông,油蟲,iu-thiong,iu-thiong,2,taijit
iû-thiông-tsu,iû-thiông-chu,油蟲珠,iu-thiong-tsu,iu-thiong-chu,3,taijit
iû-thng,iû-thng,油湯,iu-thng,iu-thng,2,taijit
iû-tiàm,iû-tiàm,油店,iu-tiam,iu-tiam,2,taijit
iû-tiánn,iû-tiáⁿ,油鼎,iu-tiann,iu-tiaⁿ,2,taijit
iû-tiû,iû-tiû,油綢,iu-tiu,iu-tiu,2,taijit
iû-ū,iû-ū,猷豫,iu-u,iu-u,2,taijit
iū,iū,賄,iu,iu,1,taijit
iū,iū,柚,iu,iu,1,taijit
iū,iū,又,iu,iu,1,taijit
iū,iū,右,iu,iu,1,taijit
iū-á,iū-á,柚仔,iu-a,iu-a,2,taijit
iū-á-bí,iū-á-bí,柚仔米,iu-a-bi,iu-a-bi,3,taijit
iū-á-thâu,iū-á-thâu,柚仔頭,iu-a-thau,iu-a-thau,3,taijit
iū-á-thn̂g,iū-á-thn̂g,柚仔糖,iu-a-thng,iu-a-thng,3,taijit
iū-tshiú,iū-chhiú,右手,iu-tshiu,iu-chhiu,2,taijit
iū-gán,iū-gán,右眼,iu-gan,iu-gan,2,taijit
iū-hú,iū-hú,右府,iu-hu,iu-hu,2,taijit
iū-iânn,iū-iâⁿ,右營,iu-iann,iu-iaⁿ,2,taijit
iū-kam,iū-kam,又甘,iu-kam,iu-kam,2,taijit
iū-kam-miā,iū-kam-miā,又甘命,iu-kam-mia,iu-kam-mia,3,taijit
iū-khah,iū-khah,又較,iu-khah,iu-khah,2,taijit
iū-khé,iū-khé,又啟,iu-khe,iu-khe,2,taijit
iū-kun,iū-kun,右軍,iu-kun,iu-kun,2,taijit
iū-pîng,iū-pêng,右旁,iu-ping,iu-peng,2,taijit
iū-phê-thn̂g,iū-phê-thn̂g,柚皮糖,iu-phe-thng,iu-phe-thng,3,taijit
iū-pian,iū-pian,右邊,iu-pian,iu-pian,2,taijit
iū-sa,iū-sa,右砂,iu-sa,iu-sa,2,taijit
iū-sàu,iū-sàu,右哨,iu-sau,iu-sau,2,taijit
iū-siòng,iū-siòng,右相,iu-siong,iu-siong,2,taijit
iū-tn̂g,iū-tn̂g,右堂,iu-tng,iu-tng,2,taijit
iu-bí,iu-bí,優美,iu-bi,iu-bi,2,taijit
iu-bīn,iu-bīn,憂面,iu-bin,iu-bin,2,taijit
iu-būn,iu-būn,憂悶,iu-bun,iu-bun,2,taijit
iu-tshiû,iu-chhiû,憂愁,iu-tshiu,iu-chhiu,2,taijit
iu-gū,iu-gū,優遇,iu-gu,iu-gu,2,taijit
iu-iông,iu-iông,憂容,iu-iong,iu-iong,2,taijit
iu-iông-bīn,iu-iông-bīn,憂容面,iu-iong-bin,iu-iong-bin,3,taijit
iu-iu,iu-iu,憂憂,iu-iu,iu-iu,2,taijit
iu-iu,iu-iu,釉釉,iu-iu,iu-iu,2,taijit
iu-iu,iu-iu,幽幽,iu-iu,iu-iu,2,taijit
iu-jū,iu-jū,優裕,iu-ju,iu-ju,2,taijit
iu-jîn,iu-jîn,優人,iu-jin,iu-jin,2,taijit
iu-jiû,iu-jiû,優柔,iu-jiu,iu-jiu,2,taijit
iu-kat-kat,iu-kat-kat,憂結結,iu-kat-kat,iu-kat-kat,3,taijit
iu-khóo,iu-khó͘,憂苦,iu-khoo,iu-kho͘,2,taijit
iu-kok,iu-kok,憂國,iu-kok,iu-kok,2,taijit
iu-kòng,iu-kòng,優貢,iu-kong,iu-kong,2,taijit
iu-lîng,iu-lêng,優伶,iu-ling,iu-leng,2,taijit
iu-luat,iu-loat,優劣,iu-luat,iu-loat,2,taijit
iu-lū,iu-lū,憂慮,iu-lu,iu-lu,2,taijit
iunn,iuⁿ,養,iunn,iuⁿ,1,taijit
iunn,iuⁿ,鴦,iunn,iuⁿ,1,taijit
iúnn,iúⁿ,養,iunn,iuⁿ,1,taijit
iúnn,iúⁿ,舀,iunn,iuⁿ,1,taijit
iúnn-bah,iúⁿ-bah,養肉,iunn-bah,iuⁿ-bah,2,taijit
iúnn-bú,iúⁿ-bú,養母,iunn-bu,iuⁿ-bu,2,taijit
iúnn-tshī,iúⁿ-chhī,養飼,iunn-tshi,iuⁿ-chhi,2,taijit
iúnn-pē,iúⁿ-pē,養父,iunn-pe,iuⁿ-pe,2,taijit
iúnn-puî,iúⁿ-pûi,舀肥,iunn-pui,iuⁿ-pui,2,taijit
iúnn-sik,iúⁿ-sek,養媳,iunn-sik,iuⁿ-sek,2,taijit
iunn-siûnn,iuⁿ-siûⁿ,養成,iunn-siunn,iuⁿ-siuⁿ,2,taijit
iûnn,iûⁿ,楊,iunn,iuⁿ,1,taijit
iûnn,iûⁿ,溶,iunn,iuⁿ,1,taijit
iûnn,iûⁿ,羊,iunn,iuⁿ,1,taijit
iûnn,iûⁿ,洋,iunn,iuⁿ,1,taijit
iûnn-á,iûⁿ-á,羊仔,iunn-a,iuⁿ-a,2,taijit
iûnn-á-ba̍k,iûⁿ-á-ba̍k,羊仔目,iunn-a-bak,iuⁿ-a-bak,3,taijit
iûnn-á-sái,iûⁿ-á-sái,羊仔屎,iunn-a-sai,iuⁿ-a-sai,3,taijit
iûnn-âng,iûⁿ-âng,洋紅,iunn-ang,iuⁿ-ang,2,taijit
iûnn-bah,iûⁿ-bah,羊肉,iunn-bah,iuⁿ-bah,2,taijit
iûnn-bah-pau,iûⁿ-bah-pau,羊肉包,iunn-bah-pau,iuⁿ-bah-pau,3,taijit
iûnn-ba̍k,iûⁿ-ba̍k,羊目,iunn-bak,iuⁿ-bak,2,taijit
iûnn-bûn,iûⁿ-bûn,洋文,iunn-bun,iuⁿ-bun,2,taijit
iûnn-tsik,iûⁿ-chek,洋燭,iunn-tsik,iuⁿ-chek,2,taijit
iûnn-tsíng-á,iûⁿ-chéng-á,羊種仔,iunn-tsing-a,iuⁿ-cheng-a,3,taijit
iûnn-tshài,iûⁿ-chhài,洋菜,iunn-tshai,iuⁿ-chhai,2,taijit
iûnn-tshang,iûⁿ-chhang,洋蔥,iunn-tshang,iuⁿ-chhang,2,taijit
iû-tshang-ke,iû-chhang-ke,油蔥雞,iu-tshang-ke,iu-chhang-ke,3,taijit
iû-tshang-ké,iû-chhang-ké,油蔥粿,iu-tshang-ke,iu-chhang-ke,3,taijit
iûnn-tsia̍h,iûⁿ-chia̍h,洋食,iunn-tsiah,iuⁿ-chiah,2,taijit
iûnn-tsiú,iûⁿ-chiú,洋酒,iunn-tsiu,iuⁿ-chiu,2,taijit
iûnn-tsng,iûⁿ-chng,洋磚,iunn-tsng,iuⁿ-chng,2,taijit
iûnn-tsuá,iûⁿ-chóa,洋紙,iunn-tsua,iuⁿ-choa,2,taijit
iûnn-tsong,iûⁿ-chong,洋裝,iunn-tsong,iuⁿ-chong,2,taijit
iûnn-tsûn,iûⁿ-chûn,洋船,iunn-tsun,iuⁿ-chun,2,taijit
iûnn-gûn,iûⁿ-gûn,熔銀,iunn-gun,iuⁿ-gun,2,taijit
iûnn-hâng,iûⁿ-hâng,洋行,iunn-hang,iuⁿ-hang,2,taijit
iûnn-hè,iûⁿ-hè,洋貨,iunn-he,iuⁿ-he,2,taijit
iûnn-hī,iûⁿ-hī,瘍耳,iunn-hi,iuⁿ-hi,2,taijit
iûnn-hiân-khîm,iûⁿ-hiân-khîm,洋絃琴,iunn-hian-khim,iuⁿ-hian-khim,3,taijit
iûnn-hîn,iûⁿ-hîn,羊眩,iunn-hin,iuⁿ-hin,2,taijit
iûnn-hiong,iûⁿ-hiong,楊香,iunn-hiong,iuⁿ-hiong,2,taijit
iûnn-hiunn-lê,iûⁿ-hiuⁿ-lê,洋香螺,iunn-hiunn-le,iuⁿ-hiuⁿ-le,3,taijit
iûnn-huà,iûⁿ-hòa,溶化,iunn-hua,iuⁿ-hoa,2,taijit
iûnn-hue,iûⁿ-hoe,洋灰,iunn-hue,iuⁿ-hoe,2,taijit
iûnn-ho̍k,iûⁿ-ho̍k,洋服,iunn-hok,iuⁿ-hok,2,taijit
iûnn-ho̍k-tû,iûⁿ-ho̍k-tû,洋服櫥,iunn-hok-tu,iuⁿ-hok-tu,3,taijit
iûnn-hú,iûⁿ-hú,羊脯,iunn-hu,iuⁿ-hu,2,taijit
iûnn-iâm,iûⁿ-iâm,洋鹽,iunn-iam,iuⁿ-iam,2,taijit
iûnn-iàn,iûⁿ-iàn,洋宴,iunn-ian,iuⁿ-ian,2,taijit
iûnn-iân,iûⁿ-iân,熔鉛,iunn-ian,iuⁿ-ian,2,taijit
iûnn-i̍h,iûⁿ-i̍h,羊胰,iunn-ih,iuⁿ-ih,2,taijit
iûnn-înn,iûⁿ-îⁿ,洋圓,iunn-inn,iuⁿ-iⁿ,2,taijit
iûnn-io,iûⁿ-io,羊腰,iunn-io,iuⁿ-io,2,taijit
iûnn-io̍h,iûⁿ-io̍h,洋藥,iunn-ioh,iuⁿ-ioh,2,taijit
iûnn-iû,iûⁿ-iû,羊油,iunn-iu,iuⁿ-iu,2,taijit
iûnn-iûnn,iûⁿ-iûⁿ,溶溶,iunn-iunn,iuⁿ-iuⁿ,2,taijit
iûnn-jiông,iûⁿ-jiông,洋茸,iunn-jiong,iuⁿ-jiong,2,taijit
iûnn-kam-tsháu,iûⁿ-kam-chháu,羊甘草,iunn-kam-tshau,iuⁿ-kam-chhau,3,taijit
iûnn-káu,iûⁿ-káu,洋狗,iunn-kau,iuⁿ-kau,2,taijit
iûnn-kheh,iûⁿ-kheh,洋客,iunn-kheh,iuⁿ-kheh,2,taijit
iûnn-khîm,iûⁿ-khîm,洋琴,iunn-khim,iuⁿ-khim,2,taijit
iûnn-khîm-hiân,iûⁿ-khîm-hiân,洋琴絃,iunn-khim-hian,iuⁿ-khim-hian,3,taijit
iûnn-kiánn,iûⁿ-kiáⁿ,羊子,iunn-kiann,iuⁿ-kiaⁿ,2,taijit
iûnn-kim-hue,iûⁿ-kim-hoe,楊金花,iunn-kim-hue,iuⁿ-kim-hoe,3,taijit
iûnn-kiok,iûⁿ-kiok,洋菊,iunn-kiok,iuⁿ-kiok,2,taijit
iûnn-ko,iûⁿ-ko,羊哥,iunn-ko,iuⁿ-ko,2,taijit
iûnn-ko,iûⁿ-ko,羊糕,iunn-ko,iuⁿ-ko,2,taijit
iûnn-ko,iûⁿ-ko,羊羔,iunn-ko,iuⁿ-ko,2,taijit
iûnn-ko-bīn,iûⁿ-ko-bīn,羊羔面,iunn-ko-bin,iuⁿ-ko-bin,3,taijit
iûnn-ko-hiû,iûⁿ-ko-hiû,羊羔裘,iunn-ko-hiu,iuⁿ-ko-hiu,3,taijit
iûnn-ko-mn̂g,iûⁿ-ko-mn̂g,羊羔毛,iunn-ko-mng,iuⁿ-ko-mng,3,taijit
iûnn-kong,iûⁿ-kong,羊公,iunn-kong,iuⁿ-kong,2,taijit
iûnn-kong-tshiu,iûⁿ-kong-chhiu,羊公鬚,iunn-kong-tshiu,iuⁿ-kong-chhiu,3,taijit
iûnn-ko-phàu,iûⁿ-ko-phàu,羊羔袍,iunn-ko-phau,iuⁿ-ko-phau,3,taijit
iûnn-ko-thò,iûⁿ-ko-thò,羊羔套,iunn-ko-tho,iuⁿ-ko-tho,3,taijit
iûnn-kóo,iûⁿ-kó͘,洋鼓,iunn-koo,iuⁿ-ko͘,2,taijit
iûnn-kòo-kòo,iûⁿ-kò͘-kò͘,溶糊糊,iunn-koo-koo,iuⁿ-ko͘-ko͘,3,taijit
